name	x	y	z
AF3	10.56	4.30	0.67
AF4	10.70	-2.88	0.70
F7	6.70	7.57	-1.72
F5	7.63	6.96	0.63
F3	8.42	5.41	2.40
F1	8.67	3.49	3.57
Fz	8.80	0.66	4.46
F2	9.20	-2.30	4.15
F4	8.91	-5.08	2.80
F6	8.00	-6.11	0.42
F8	6.66	-6.62	-1.56
FT7	3.86	8.08	-1.37
FC5	4.51	7.66	1.91
FC3	4.98	6.16	4.18
FC1	5.38	3.88	6.55
FCz	5.59	0.66	6.82
FC2	5.71	-2.58	6.34
FC4	5.74	-5.20	4.60
FC6	4.86	-6.83	1.94
FT8	3.94	-8.55	-0.42
T7	1.12	8.91	-0.33
C5	1.53	8.08	2.43
C3	1.44	6.57	5.15
C1	1.58	3.63	8.30
Cz	2.08	0.31	8.07
C2	2.02	-3.29	7.90
C4	2.03	-5.40	5.90
C6	1.62	-7.77	3.16
T8	1.35	-8.26	0.33
M1	-1.08	7.40	-8.18
TP7	-2.08	8.93	0.18
CP5	-1.64	7.86	2.71
CP3	-2.14	6.10	5.30
CP1	-2.43	3.82	7.54
CPz	-2.03	0.69	7.92
CP2	-2.07	-2.29	7.58
CP4	-1.98	-4.98	6.20
CP6	-1.75	-7.08	3.65
TP8	-1.89	-7.92	0.91
M2	0.26	-8.57	-6.64
P7	-4.26	7.23	-0.23
P5	-4.75	6.53	2.00
P3	-5.24	4.93	4.07
P1	-5.45	3.26	5.73
Pz	-5.14	0.76	6.35
P2	-5.90	-1.80	6.29
P4	-5.30	-4.14	4.92
P6	-5.13	-5.80	3.10
P8	-4.70	-6.83	0.83
PO7	-6.81	5.87	0.07
PO5	-7.11	4.59	2.08
PO3	-8.08	3.02	3.93
POz	-7.59	0.46	4.03
PO4	-7.72	-1.82	3.96
PO6	-7.34	-3.82	2.26
PO8	-7.66	-6.02	1.39
CB1	-8.55	3.33	-1.35
O1	-8.11	3.59	0.27
Oz	-9.84	0.31	0.73
O2	-8.77	-2.72	0.30
CB2	-9.50	-2.66	-1.60
VEO	9.31	5.31	-4.16
HEO	5.96	6.72	-5.09
EKG	-5.77	4.50	-10.36
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
