name	x	y	z
AF3	10.16	3.88	1.22
AF4	10.28	-3.40	1.62
F7	6.21	7.57	-1.61
F5	7.56	6.69	0.55
F3	8.28	5.41	2.72
F1	8.66	3.43	5.19
Fz	8.39	0.63	5.12
F2	8.70	-1.87	4.35
F4	8.38	-4.15	3.03
F6	7.47	-6.04	0.96
F8	6.21	-6.91	-1.07
FT7	3.55	8.02	-1.41
FC5	4.58	7.88	1.63
FC3	4.96	6.26	4.52
FC1	5.19	3.78	6.11
FCz	5.55	0.10	7.81
FC2	5.48	-2.27	6.56
FC4	5.23	-5.27	5.19
FC6	4.41	-7.97	2.77
FT8	3.32	-7.97	-0.21
T7	1.09	8.61	-0.66
C5	1.57	8.32	2.57
C3	1.56	6.78	5.54
C1	1.55	3.92	7.76
Cz	1.98	0.70	8.54
C2	1.79	-2.54	7.77
C4	1.79	-5.90	6.60
C6	1.34	-7.50	3.41
T8	0.84	-8.42	0.66
M1	-0.94	9.70	-7.60
TP7	-1.71	8.43	-0.14
CP5	-1.56	8.07	2.93
CP3	-1.72	6.36	5.81
CP1	-1.28	3.78	9.78
CPz	-1.83	1.00	8.77
CP2	-1.90	-2.62	8.71
CP4	-1.97	-5.31	6.81
CP6	-1.82	-7.72	4.14
TP8	-2.15	-7.77	1.02
M2	-1.08	-8.87	-6.53
P7	-4.59	7.31	0.32
P5	-4.88	6.50	2.74
P3	-5.02	4.80	4.82
P1	-5.02	2.85	6.55
Pz	-4.81	0.49	7.56
P2	-5.07	-1.96	6.70
P4	-5.20	-5.17	6.05
P6	-5.17	-6.07	3.59
P8	-5.17	-7.54	1.61
PO7	-6.73	5.59	0.62
PO5	-6.97	4.61	2.90
PO3	-7.20	2.44	4.13
POz	-7.69	0.07	5.21
PO4	-7.31	-2.06	4.54
PO6	-7.58	-4.24	3.24
PO8	-8.12	-6.63	2.88
CB1	-8.81	3.03	-0.53
O1	-8.33	3.41	0.88
Oz	-9.21	0.27	1.67
O2	-8.96	-3.10	1.31
CB2	-9.97	-2.84	-0.14
VEO	7.88	6.25	-4.33
HEO	5.02	7.44	-5.29
EKG	-6.43	4.38	-9.90
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
