name	x	y	z
AF3	9.10	2.43	2.59
AF4	9.03	-3.93	2.17
F7	5.62	6.56	0.22
F5	6.20	5.63	2.49
F3	6.58	4.03	4.13
F1	7.23	1.82	5.43
Fz	7.27	-0.79	5.54
F2	6.87	-3.44	4.97
F4	6.45	-5.69	3.56
F6	5.74	-6.83	1.48
F8	5.10	-7.51	-0.98
FT7	3.20	7.11	0.43
FC5	3.71	6.25	3.25
FC3	3.96	4.54	5.58
FC1	4.35	1.68	6.94
FCz	4.51	-0.92	7.33
FC2	4.02	-3.70	6.63
FC4	3.56	-5.84	5.08
FC6	3.01	-7.56	2.18
FT8	2.51	-7.99	-0.85
T7	0.92	7.54	0.54
C5	0.98	6.90	3.75
C3	1.22	4.76	6.69
C1	1.17	1.91	8.20
Cz	1.39	-1.08	8.68
C2	0.94	-4.73	7.79
C4	0.88	-6.43	5.68
C6	0.63	-7.95	2.44
T8	0.15	-8.03	-0.54
M1	-0.15	7.05	-7.58
TP7	-2.08	7.29	1.32
CP5	-1.78	6.55	4.21
CP3	-2.13	4.73	6.66
CP1	-2.02	2.10	8.34
CPz	-2.48	-1.26	8.63
CP2	-3.28	-4.89	6.36
CP4	-1.72	-7.46	6.21
CP6	-2.40	-7.56	3.04
TP8	-2.88	-7.32	-0.30
M2	-1.01	-5.40	-8.21
P7	-4.62	6.26	1.30
P5	-4.62	5.78	3.84
P3	-4.95	4.23	5.77
P1	-5.37	1.74	6.86
Pz	-5.49	-0.96	6.97
P2	-5.52	-3.55	6.17
P4	-5.29	-5.87	4.46
P6	-5.17	-6.49	2.51
P8	-5.20	-6.43	0.29
PO7	-6.60	5.28	1.60
PO5	-7.24	4.22	3.09
PO3	-7.60	2.94	4.05
POz	-7.96	-0.57	4.64
PO4	-7.77	-4.02	2.94
PO6	-7.54	-5.15	1.60
PO8	-7.07	-5.02	0.02
CB1	-8.68	2.68	-0.61
O1	-8.48	2.91	1.93
Oz	-9.26	-0.12	1.67
O2	-8.62	-3.06	0.96
CB2	-8.85	-2.25	-1.75
VEO	-3.85	6.27	-12.25
HEO	4.14	5.97	-5.09
EKG	-3.68	5.44	-9.18
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
