name	x	y	z
AF3	11.01	3.26	-0.51
AF4	11.02	-3.64	0.34
F7	7.18	7.22	-2.25
F5	8.88	6.45	0.13
F3	9.72	4.88	1.34
F1	10.24	2.64	3.18
Fz	10.15	-0.05	3.88
F2	10.03	-2.54	2.94
F4	9.28	-5.18	2.18
F6	8.02	-6.91	0.00
F8	6.58	-7.30	-1.69
FT7	4.74	7.71	-1.83
FC5	6.18	7.76	1.97
FC3	7.03	5.84	4.12
FC1	7.46	3.36	5.65
FCz	7.57	0.03	6.71
FC2	7.47	-3.09	6.25
FC4	6.67	-5.83	4.44
FC6	5.39	-7.35	1.98
FT8	3.96	-8.51	-0.59
T7	2.44	8.38	-0.57
C5	3.13	7.86	2.24
C3	3.58	6.57	5.53
C1	3.85	3.74	7.13
Cz	4.44	-0.04	9.19
C2	3.79	-3.53	8.14
C4	3.54	-5.74	6.26
C6	2.54	-7.94	3.44
T8	1.70	-8.32	0.57
M1	-1.26	7.18	-8.28
TP7	-0.32	8.34	-0.17
CP5	0.48	8.18	3.28
CP3	0.49	6.56	6.37
CP1	0.46	3.81	8.05
CPz	0.65	0.75	9.70
CP2	0.19	-2.66	8.67
CP4	-0.03	-5.26	7.39
CP6	-0.48	-7.06	4.52
TP8	-1.07	-7.83	1.67
M2	-0.71	-7.78	-8.12
P7	-2.99	7.70	0.71
P5	-3.19	6.74	2.97
P3	-3.52	5.37	5.53
P1	-3.37	3.48	7.26
Pz	-3.31	0.76	7.84
P2	-3.60	-1.54	7.20
P4	-3.76	-4.00	6.10
P6	-3.94	-5.98	4.26
P8	-3.90	-6.79	1.86
PO7	-5.52	6.39	1.31
PO5	-5.79	5.17	3.68
PO3	-5.96	3.14	4.72
POz	-5.96	0.87	5.43
PO4	-6.13	-1.48	5.06
PO6	-6.23	-3.61	3.62
PO8	-6.04	-5.02	1.87
CB1	-7.87	3.71	-0.59
O1	-7.18	3.93	1.29
Oz	-8.02	0.87	1.90
O2	-7.64	-2.45	1.68
CB2	-8.57	-2.21	-0.37
VEO	9.23	5.29	-2.89
HEO	2.13	8.71	-5.19
EKG	-3.78	6.27	-10.77
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
