name	x	y	z
AF3	11.23	4.61	2.18
AF4	10.90	-2.89	1.72
F7	7.51	8.76	-0.30
F5	8.53	7.47	2.01
F3	9.40	5.81	4.12
F1	9.53	3.48	5.55
Fz	9.53	0.45	6.11
F2	9.48	-2.08	4.87
F4	9.04	-4.39	3.24
F6	8.08	-5.79	0.85
F8	6.87	-6.49	-1.36
FT7	4.64	9.46	-0.22
FC5	5.20	8.49	2.72
FC3	6.09	7.07	7.01
FC1	6.26	3.96	8.40
FCz	6.16	0.65	7.93
FC2	6.16	-2.59	7.30
FC4	5.85	-5.52	5.12
FC6	4.91	-6.98	2.13
FT8	3.90	-7.73	-1.00
T7	1.65	10.01	0.24
C5	2.11	9.26	3.42
C3	2.14	7.53	6.68
C1	2.09	4.19	8.97
Cz	2.53	0.66	9.26
C2	2.20	-2.93	8.46
C4	1.99	-5.82	6.26
C6	1.49	-7.54	2.80
T8	1.13	-8.13	-0.24
M1	-2.30	10.81	-7.74
TP7	-1.06	9.32	0.33
CP5	-1.12	9.04	4.08
CP3	-1.57	7.02	6.60
CP1	-1.72	4.23	8.82
CPz	-1.74	0.76	9.67
CP2	-1.58	-3.02	9.60
CP4	-1.76	-4.96	6.46
CP6	-1.58	-7.35	3.57
TP8	-1.89	-7.51	0.15
M2	-0.82	-8.30	-7.44
P7	-4.13	8.34	0.55
P5	-4.87	7.53	3.35
P3	-5.75	5.75	6.10
P1	-5.53	3.69	7.02
Pz	-5.28	0.93	7.49
P2	-5.51	-1.60	6.58
P4	-5.41	-4.48	5.25
P6	-5.02	-5.25	2.56
P8	-4.80	-6.33	0.38
PO7	-7.14	7.03	0.79
PO5	-8.32	6.26	3.66
PO3	-8.22	3.63	4.41
POz	-8.47	0.88	5.12
PO4	-7.88	-1.48	3.84
PO6	-7.73	-3.75	2.25
PO8	-7.58	-4.91	0.41
CB1	-9.15	4.24	-1.51
O1	-8.58	4.45	0.22
Oz	-9.35	1.06	0.69
O2	-8.68	-2.27	0.09
CB2	-9.85	-2.50	-1.58
VEO	9.90	6.53	-3.29
HEO	6.18	9.78	-5.31
EKG	-4.39	6.57	-9.47
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
