name	x	y	z
AF3	9.93	3.66	3.28
AF4	9.63	-3.96	2.71
F7	5.21	7.19	-0.31
F5	5.99	6.46	2.36
F3	6.52	5.17	4.26
F1	7.06	2.74	5.91
Fz	7.37	-0.20	6.44
F2	7.08	-2.96	5.87
F4	6.54	-5.28	4.05
F6	5.70	-6.49	1.87
F8	4.66	-7.13	-0.67
FT7	2.60	7.67	-0.14
FC5	3.35	7.43	2.91
FC3	3.38	5.64	5.79
FC1	3.84	3.19	8.24
FCz	4.07	-0.13	7.69
FC2	4.10	-3.09	7.08
FC4	3.73	-5.78	5.67
FC6	2.94	-7.26	2.71
FT8	2.09	-7.82	-0.25
T7	0.39	7.94	-0.05
C5	0.54	7.57	3.35
C3	0.70	5.75	6.41
C1	0.65	3.03	8.30
Cz	0.66	-0.12	8.50
C2	0.61	-3.38	7.91
C4	0.59	-5.91	5.96
C6	0.31	-7.55	3.03
T8	-0.45	-7.83	0.05
M1	-1.54	7.42	-6.63
TP7	-2.48	7.83	0.56
CP5	-2.29	7.50	3.51
CP3	-2.26	5.97	6.33
CP1	-2.27	3.19	7.87
CPz	-2.73	-0.16	8.35
CP2	-2.46	-2.91	7.88
CP4	-2.37	-5.64	6.28
CP6	-2.67	-6.81	3.70
TP8	-3.90	-7.33	-0.40
M2	-2.31	-6.80	-7.09
P7	-4.90	7.01	1.01
P5	-4.89	6.41	3.24
P3	-5.03	4.90	5.30
P1	-5.30	2.63	6.64
Pz	-5.32	0.04	6.93
P2	-5.51	-2.63	6.43
P4	-5.39	-4.72	5.06
P6	-5.48	-5.89	3.19
P8	-6.05	-6.40	0.74
PO7	-6.66	5.56	1.18
PO5	-7.06	4.79	2.76
PO3	-7.39	3.44	3.94
POz	-7.79	0.01	4.82
PO4	-7.61	-3.22	3.70
PO6	-7.87	-4.67	2.54
PO8	-7.81	-4.73	0.88
CB1	-9.11	2.70	-0.52
O1	-8.46	3.17	1.88
Oz	-8.89	0.22	2.12
O2	-8.78	-2.69	1.62
CB2	-9.81	-2.24	-0.73
VEO	8.99	4.41	-3.26
HEO	5.30	6.19	-4.56
EKG	-4.39	3.41	-21.80
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
