name	x	y	z
AF3	10.99	3.82	0.38
AF4	10.42	-2.91	0.29
F7	7.28	7.55	-1.73
F5	8.38	6.65	0.36
F3	9.12	5.27	2.22
F1	9.24	3.13	3.45
Fz	8.97	0.44	4.18
F2	8.86	-2.12	3.84
F4	8.10	-3.92	2.28
F6	7.33	-5.35	0.55
F8	6.12	-6.04	-1.60
FT7	4.64	8.18	-1.10
FC5	5.24	7.61	1.84
FC3	5.43	5.93	4.13
FC1	5.54	3.47	5.75
FCz	5.45	0.58	6.47
FC2	5.41	-2.34	6.00
FC4	5.19	-4.99	4.43
FC6	4.57	-6.74	1.93
FT8	3.48	-7.17	-0.79
T7	1.93	8.49	-0.35
C5	2.21	8.12	2.51
C3	1.90	6.71	5.34
C1	1.71	3.94	7.41
Cz	1.78	0.68	7.83
C2	1.46	-2.77	7.44
C4	1.87	-5.25	5.79
C6	1.48	-7.43	2.67
T8	1.28	-7.43	0.35
M1	-0.82	7.22	-7.98
TP7	-0.60	8.64	-0.06
CP5	-0.41	8.26	3.13
CP3	-0.96	6.59	5.85
CP1	-1.31	3.93	7.71
CPz	-1.77	0.83	8.39
CP2	-2.06	-2.03	7.71
CP4	-2.24	-4.53	6.29
CP6	-2.07	-6.61	3.74
TP8	-2.03	-8.66	0.41
M2	0.16	-6.55	-7.87
P7	-3.69	7.98	0.07
P5	-4.54	7.34	2.59
P3	-5.21	5.73	5.06
P1	-5.40	3.40	6.02
Pz	-4.24	0.98	7.67
P2	-4.64	-1.54	6.93
P4	-4.97	-4.03	5.69
P6	-5.01	-5.49	3.34
P8	-5.11	-6.67	0.14
PO7	-5.93	6.45	0.92
PO5	-6.52	5.52	3.13
PO3	-7.17	3.58	4.58
POz	-7.20	0.97	4.57
PO4	-7.47	-1.33	4.16
PO6	-7.55	-3.31	2.72
PO8	-7.18	-4.61	0.84
CB1	-8.10	4.16	-1.01
O1	-8.40	4.50	0.52
Oz	-9.08	1.27	0.98
O2	-8.68	-1.96	0.65
CB2	-8.89	-1.33	-1.63
VEO	8.39	6.41	-4.14
HEO	4.65	6.81	-5.75
EKG	-7.17	3.87	-20.71
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
