name	x	y	z
AF3	10.89	2.89	1.70
AF4	10.41	-4.49	1.10
F7	7.75	7.46	-0.31
F5	8.76	6.27	2.10
F3	8.90	4.36	3.37
F1	9.18	2.17	4.86
Fz	9.14	-0.78	5.44
F2	9.10	-3.65	4.55
F4	8.45	-5.55	2.79
F6	7.44	-7.24	0.47
F8	6.16	-7.63	-1.67
FT7	5.04	8.71	-0.48
FC5	5.46	7.23	2.42
FC3	5.58	5.47	5.44
FC1	5.83	2.68	7.50
FCz	5.74	-0.82	7.72
FC2	5.54	-3.54	6.92
FC4	5.09	-6.47	4.84
FC6	4.27	-8.32	1.90
FT8	3.18	-8.59	-1.13
T7	2.12	9.41	0.42
C5	2.52	8.93	4.29
C3	2.21	6.43	6.20
C1	2.36	3.00	8.94
Cz	2.19	-0.41	8.66
C2	1.84	-4.30	8.23
C4	1.41	-6.96	5.95
C6	0.88	-8.87	2.59
T8	0.46	-8.85	-0.42
M1	-0.90	7.91	-7.72
TP7	-0.79	8.67	-0.14
CP5	-0.82	8.17	3.10
CP3	-1.68	6.54	6.47
CP1	-1.93	3.77	9.42
CPz	-2.33	0.15	8.66
CP2	-2.73	-2.80	8.10
CP4	-2.73	-6.29	6.67
CP6	-2.62	-7.63	3.25
TP8	-2.76	-9.18	0.69
M2	-0.24	-7.98	-7.12
P7	-3.67	8.27	0.53
P5	-4.28	7.36	2.65
P3	-5.13	5.66	4.77
P1	-5.81	3.35	6.78
Pz	-5.47	0.71	6.78
P2	-5.80	-1.93	6.06
P4	-6.13	-4.95	5.18
P6	-5.78	-6.10	2.73
P8	-5.81	-7.53	0.82
PO7	-6.65	7.06	1.04
PO5	-7.66	6.07	3.13
PO3	-7.90	3.53	4.27
POz	-7.70	0.91	4.09
PO4	-8.36	-1.48	3.89
PO6	-8.12	-3.82	2.28
PO8	-7.82	-5.23	0.68
CB1	-8.66	4.58	-1.46
O1	-8.61	4.89	0.36
Oz	-9.24	1.30	0.74
O2	-9.11	-2.18	0.57
CB2	-9.06	-1.50	-1.72
VEO	9.75	5.86	-3.13
HEO	5.75	7.49	-5.27
EKG	-5.59	6.18	-8.48
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
