name	x	y	z
AF3	9.95	3.13	2.52
AF4	9.62	-3.95	2.52
F7	5.90	7.06	-0.47
F5	6.81	6.60	2.49
F3	7.59	4.89	4.45
F1	8.00	2.25	6.16
Fz	8.00	-0.30	6.12
F2	7.56	-3.25	5.68
F4	6.85	-5.53	4.12
F6	6.22	-7.10	2.08
F8	5.20	-7.43	-0.64
FT7	3.62	7.90	-0.26
FC5	4.33	7.66	2.87
FC3	4.44	5.60	5.93
FC1	4.83	3.00	7.50
FCz	5.08	-0.26	8.29
FC2	4.59	-3.63	7.66
FC4	4.16	-6.25	5.84
FC6	3.44	-7.69	2.95
FT8	2.82	-8.20	-0.07
T7	1.24	8.60	-0.01
C5	1.39	7.91	3.37
C3	1.78	5.98	6.36
C1	1.59	3.16	8.12
Cz	1.43	-0.51	9.95
C2	1.15	-3.63	8.72
C4	0.93	-6.57	6.50
C6	0.44	-8.12	3.34
T8	-0.10	-8.78	0.01
M1	-0.34	7.37	-7.59
TP7	-1.75	8.16	0.17
CP5	-1.56	7.61	3.18
CP3	-1.57	6.18	6.49
CP1	-1.82	3.31	8.17
CPz	-2.25	-0.01	8.22
CP2	-2.15	-2.79	7.96
CP4	-2.33	-5.67	6.27
CP6	-2.58	-7.13	3.27
TP8	-2.81	-8.30	0.51
M2	-0.35	-7.71	-5.99
P7	-4.66	7.39	0.42
P5	-4.49	6.81	3.01
P3	-4.51	5.32	4.88
P1	-4.98	3.12	6.18
Pz	-5.16	0.38	6.31
P2	-5.31	-2.47	6.26
P4	-5.18	-4.82	4.92
P6	-5.11	-6.09	2.63
P8	-5.29	-6.39	0.27
PO7	-6.63	6.05	0.49
PO5	-6.97	5.00	1.82
PO3	-7.53	3.73	3.48
POz	-7.22	0.37	3.85
PO4	-7.50	-3.14	2.88
PO6	-7.36	-4.13	1.52
PO8	-7.22	-4.80	0.02
CB1	-8.40	2.99	-2.04
O1	-8.65	3.27	0.97
Oz	-8.49	0.29	0.79
O2	-8.47	-2.45	0.63
CB2	-9.19	-2.08	-1.93
VEO	9.16	5.19	-2.58
HEO	5.56	6.33	-4.53
EKG	-1.83	5.85	-10.95
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
