name	x	y	z
AF3	10.45	2.95	1.83
AF4	9.65	-4.27	1.35
F7	5.80	6.82	-0.34
F5	6.79	5.84	1.92
F3	7.48	4.28	3.74
F1	8.27	1.80	5.14
Fz	8.64	-1.23	5.72
F2	7.90	-3.63	4.44
F4	7.00	-6.43	3.00
F6	6.23	-7.50	0.79
F8	4.79	-7.61	-1.49
FT7	3.41	7.35	-0.07
FC5	4.21	6.88	3.07
FC3	4.64	4.77	5.83
FC1	5.22	1.89	7.66
FCz	5.68	-1.12	7.45
FC2	4.99	-3.82	6.35
FC4	4.14	-6.65	4.92
FC6	3.19	-8.26	1.79
FT8	2.36	-8.16	-0.91
T7	1.19	8.33	0.76
C5	1.67	7.18	3.76
C3	2.09	5.00	7.03
C1	2.08	1.95	8.82
Cz	2.27	-1.96	9.88
C2	1.90	-4.76	8.22
C4	1.55	-6.56	5.79
C6	0.74	-8.13	2.57
T8	-0.30	-8.43	-0.76
M1	-0.86	7.67	-6.27
TP7	-1.45	7.44	1.11
CP5	-1.28	7.00	4.21
CP3	-1.09	5.13	6.66
CP1	-1.13	2.45	8.27
CPz	-1.55	-1.00	8.68
CP2	-1.21	-4.28	8.58
CP4	-1.50	-6.60	6.24
CP6	-2.34	-7.70	2.96
TP8	-3.09	-7.98	-0.03
M2	0.11	-6.73	-8.46
P7	-4.09	6.67	1.68
P5	-3.93	5.99	4.24
P3	-4.13	4.44	6.55
P1	-4.35	2.14	7.17
Pz	-4.68	-0.66	7.91
P2	-4.82	-3.38	6.86
P4	-4.68	-5.85	5.41
P6	-4.90	-6.67	2.92
P8	-5.44	-6.82	0.72
PO7	-6.08	5.33	2.09
PO5	-6.56	4.47	3.58
PO3	-6.79	3.19	4.53
POz	-7.16	-0.33	5.57
PO4	-7.25	-3.81	3.90
PO6	-7.28	-4.78	2.32
PO8	-7.39	-5.22	0.78
CB1	-8.80	2.82	0.02
O1	-8.33	3.04	2.62
Oz	-8.95	-0.10	2.57
O2	-8.64	-3.05	1.96
CB2	-9.21	-2.26	-1.06
VEO	8.64	4.40	-3.04
HEO	4.94	7.03	-4.29
EKG	-3.19	5.62	-13.03
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
