name	x	y	z
AF3	9.62	3.59	2.17
AF4	9.61	-3.78	2.38
F7	5.78	7.39	-0.75
F5	6.78	7.07	2.30
F3	7.12	5.35	3.87
F1	7.56	2.85	5.24
Fz	7.75	-0.10	6.04
F2	7.32	-2.55	5.23
F4	6.93	-5.34	3.95
F6	6.18	-6.91	1.75
F8	5.14	-7.36	-0.77
FT7	3.38	8.34	-0.64
FC5	4.10	7.78	2.52
FC3	4.24	5.89	5.14
FC1	4.60	3.11	6.74
FCz	4.98	0.17	7.68
FC2	4.46	-2.74	6.78
FC4	4.23	-6.21	5.86
FC6	3.54	-8.36	2.84
FT8	2.82	-8.20	-0.34
T7	0.96	9.22	-0.14
C5	1.58	8.86	4.32
C3	2.03	6.01	8.06
C1	2.01	3.07	9.70
Cz	1.88	-0.27	9.70
C2	1.48	-3.42	8.60
C4	1.45	-6.66	6.65
C6	0.69	-8.45	3.38
T8	0.11	-8.73	0.14
M1	-1.55	7.61	-6.95
TP7	-1.62	8.13	0.34
CP5	-1.35	7.72	3.49
CP3	-1.38	6.12	6.36
CP1	-1.48	3.46	8.29
CPz	-1.95	0.13	9.02
CP2	-1.79	-2.87	8.16
CP4	-1.76	-5.92	6.95
CP6	-2.28	-7.41	3.58
TP8	-2.70	-7.81	0.36
M2	-2.16	-6.77	-7.57
P7	-4.07	7.13	0.68
P5	-4.02	6.60	3.30
P3	-4.22	5.25	5.39
P1	-4.77	2.99	7.14
Pz	-4.81	0.15	7.22
P2	-4.83	-2.65	6.82
P4	-4.63	-4.90	5.35
P6	-4.74	-6.31	3.16
P8	-5.05	-6.75	0.94
PO7	-6.01	5.74	1.13
PO5	-6.59	5.00	2.84
PO3	-6.71	3.61	3.71
POz	-6.81	0.22	4.64
PO4	-6.97	-3.32	3.78
PO6	-6.89	-4.43	2.22
PO8	-6.98	-4.90	0.73
CB1	-8.13	2.76	-0.81
O1	-7.63	3.08	1.58
Oz	-8.17	0.23	1.96
O2	-8.00	-2.65	1.65
CB2	-8.54	-2.25	-1.05
VEO	9.08	5.88	-2.93
HEO	4.93	7.33	-7.02
EKG	-4.34	5.25	-12.48
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
