name	x	y	z
AF3	9.16	3.97	2.57
AF4	9.66	-2.99	2.64
F7	5.07	7.19	-0.42
F5	5.74	6.96	2.16
F3	6.25	5.44	4.07
F1	7.03	3.37	5.59
Fz	7.92	0.44	6.61
F2	7.73	-2.94	6.15
F4	7.16	-4.81	4.23
F6	6.47	-6.44	1.94
F8	5.52	-7.22	-0.53
FT7	2.70	7.64	-0.22
FC5	3.26	7.37	2.74
FC3	3.04	5.94	5.69
FC1	3.95	3.58	7.35
FCz	4.61	0.46	8.19
FC2	4.51	-2.88	7.53
FC4	4.48	-5.34	5.81
FC6	3.80	-6.99	2.75
FT8	3.10	-7.57	-0.21
T7	0.34	8.63	0.02
C5	0.59	7.88	3.24
C3	0.66	6.29	7.52
C1	0.64	3.42	8.54
Cz	1.08	-0.08	9.86
C2	1.10	-2.89	8.39
C4	1.35	-5.80	6.49
C6	1.10	-7.42	3.25
T8	0.43	-7.85	-0.02
M1	-1.05	6.60	-8.08
TP7	-2.10	7.62	0.37
CP5	-2.01	7.30	3.36
CP3	-2.43	6.10	6.10
CP1	-2.49	3.37	7.99
CPz	-2.51	-0.04	8.74
CP2	-1.96	-2.80	8.15
CP4	-1.69	-5.56	6.31
CP6	-2.00	-6.89	3.36
TP8	-2.34	-7.42	0.45
M2	-0.51	-6.03	-7.97
P7	-4.48	6.99	0.85
P5	-4.61	6.41	3.31
P3	-4.89	5.21	5.40
P1	-5.37	3.05	7.29
Pz	-5.36	0.09	7.62
P2	-5.12	-2.46	6.80
P4	-4.88	-4.78	5.27
P6	-4.66	-5.93	3.02
P8	-4.74	-6.27	0.87
PO7	-6.52	5.57	1.03
PO5	-6.98	4.82	2.70
PO3	-7.41	3.75	3.80
POz	-7.54	0.18	4.84
PO4	-7.30	-3.50	3.70
PO6	-6.83	-4.19	2.29
PO8	-6.64	-4.83	0.75
CB1	-8.22	2.72	-0.78
O1	-8.33	3.33	1.70
Oz	-8.62	0.21	2.03
O2	-8.09	-2.69	1.66
CB2	-8.23	-2.37	-1.09
VEO	8.24	4.79	-2.40
HEO	5.33	5.98	-5.71
EKG	-6.08	4.75	-14.06
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
