name	x	y	z
AF3	11.02	4.30	1.89
AF4	10.71	-3.24	1.91
F7	6.29	7.67	-0.81
F5	7.32	7.09	1.79
F3	8.29	5.71	4.23
F1	9.07	3.28	5.32
Fz	9.39	0.58	5.79
F2	9.01	-2.51	5.29
F4	8.37	-5.32	3.88
F6	7.06	-6.26	1.68
F8	5.65	-6.45	-0.70
FT7	3.88	8.66	-0.25
FC5	5.01	8.04	2.71
FC3	5.35	6.17	5.77
FC1	6.02	3.62	7.32
FCz	6.68	0.12	8.50
FC2	6.03	-2.50	6.97
FC4	5.55	-5.06	5.48
FC6	4.47	-6.91	2.60
FT8	3.48	-7.23	-0.21
T7	1.50	8.37	-0.45
C5	2.08	8.08	3.47
C3	2.95	6.17	7.43
C1	2.85	3.55	8.35
Cz	3.22	0.38	9.58
C2	2.99	-2.79	8.55
C4	2.68	-5.55	6.54
C6	1.88	-7.52	3.56
T8	0.94	-8.05	0.45
M1	-1.13	6.89	-6.60
TP7	-1.23	7.67	0.61
CP5	-0.65	7.51	3.99
CP3	-0.39	5.93	6.57
CP1	0.02	4.13	8.90
CPz	-0.70	-0.00	9.11
CP2	-0.30	-2.78	8.39
CP4	-0.65	-5.30	6.60
CP6	-1.25	-6.87	3.61
TP8	-1.85	-7.33	0.59
M2	-0.43	-6.91	-6.78
P7	-3.59	6.79	1.32
P5	-3.24	6.41	4.01
P3	-3.32	5.12	6.13
P1	-3.39	2.82	7.35
Pz	-3.64	0.22	8.12
P2	-3.60	-2.49	7.45
P4	-3.47	-4.63	5.89
P6	-3.62	-6.10	3.73
P8	-4.23	-6.58	1.41
PO7	-5.37	5.16	1.86
PO5	-5.53	4.57	3.37
PO3	-5.54	3.43	4.34
POz	-6.06	0.25	5.66
PO4	-5.94	-3.32	4.28
PO6	-6.12	-4.67	3.11
PO8	-6.05	-5.37	1.89
CB1	-7.81	2.45	0.23
O1	-6.82	2.89	2.75
Oz	-7.46	0.05	3.07
O2	-7.11	-2.86	2.65
CB2	-7.85	-2.36	-0.01
VEO	8.51	5.37	-3.03
HEO	4.49	6.39	-5.23
EKG	-5.62	4.85	-11.49
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
