name	x	y	z
AF3	10.23	3.70	1.49
AF4	9.93	-3.29	1.43
F7	5.84	7.27	-0.76
F5	6.89	6.72	1.69
F3	7.65	5.45	3.48
F1	8.83	3.12	5.46
Fz	8.77	0.47	5.18
F2	8.34	-2.28	4.69
F4	7.51	-4.68	3.28
F6	6.56	-6.27	1.30
F8	5.06	-7.06	-0.87
FT7	3.40	7.82	-0.39
FC5	4.62	7.68	2.71
FC3	4.96	5.86	5.08
FC1	6.06	3.52	7.03
FCz	6.70	0.09	8.34
FC2	5.85	-2.63	6.83
FC4	5.39	-5.64	5.54
FC6	4.15	-7.22	2.42
FT8	3.05	-7.66	-0.27
T7	1.19	8.33	-0.25
C5	2.14	8.51	3.67
C3	2.53	6.26	6.23
C1	2.96	3.69	8.69
Cz	3.08	0.55	9.20
C2	2.82	-2.71	8.54
C4	2.60	-5.58	6.64
C6	1.54	-7.57	3.64
T8	0.49	-7.88	0.25
M1	-1.71	6.58	-6.49
TP7	-1.53	7.51	1.19
CP5	-0.65	7.15	3.90
CP3	-0.33	6.23	7.19
CP1	0.06	3.50	9.26
CPz	-0.44	0.42	9.38
CP2	-0.20	-2.71	9.89
CP4	-0.56	-5.37	7.06
CP6	-1.24	-6.75	4.45
TP8	-2.12	-6.86	1.25
M2	-1.69	-7.09	-5.41
P7	-3.49	6.93	1.48
P5	-3.20	7.06	4.55
P3	-3.25	5.41	6.22
P1	-3.41	3.07	7.67
Pz	-3.41	0.53	8.07
P2	-3.60	-2.28	8.02
P4	-3.66	-4.44	6.13
P6	-3.95	-5.58	4.01
P8	-4.41	-5.88	1.90
PO7	-5.35	5.60	2.18
PO5	-6.22	5.30	4.27
PO3	-6.01	3.84	5.03
POz	-5.96	0.51	5.85
PO4	-6.57	-3.31	5.42
PO6	-6.75	-4.50	3.80
PO8	-6.32	-4.28	2.00
CB1	-7.95	3.27	0.77
O1	-7.12	3.35	3.14
Oz	-7.92	0.60	3.35
O2	-8.00	-2.68	3.25
CB2	-8.38	-1.51	0.33
VEO	9.17	4.44	-2.87
HEO	6.15	6.41	-2.36
EKG	-6.67	3.98	-7.41
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
