name	x	y	z
AF3	9.94	2.85	1.41
AF4	10.12	-4.05	0.94
F7	6.47	6.68	-0.78
F5	7.50	5.62	1.49
F3	8.06	4.06	3.20
F1	8.38	1.94	4.78
Fz	8.57	-1.10	5.46
F2	8.70	-3.48	4.27
F4	8.92	-6.64	2.63
F6	7.64	-7.23	0.45
F8	6.56	-7.70	-1.68
FT7	3.74	7.71	-0.40
FC5	4.54	7.06	3.00
FC3	4.97	4.81	5.64
FC1	5.03	2.05	6.54
FCz	5.42	-1.36	7.66
FC2	5.35	-3.88	6.02
FC4	5.31	-6.75	4.42
FC6	4.68	-8.48	1.83
FT8	3.61	-8.73	-1.16
T7	1.14	7.50	0.28
C5	1.41	6.96	3.16
C3	1.44	5.37	6.00
C1	1.60	2.46	8.76
Cz	2.08	-1.01	8.59
C2	1.93	-4.58	7.59
C4	1.98	-7.54	5.56
C6	1.63	-8.85	2.54
T8	1.21	-9.33	-0.28
M1	-1.03	7.53	-6.46
TP7	-1.58	7.50	0.54
CP5	-1.61	6.55	3.74
CP3	-2.20	4.96	6.48
CP1	-2.43	2.20	8.71
CPz	-2.47	-1.54	9.20
CP2	-2.25	-4.42	7.63
CP4	-2.00	-7.04	5.87
CP6	-1.58	-9.22	3.30
TP8	-1.67	-10.45	0.98
M2	-0.87	-8.95	-6.49
P7	-4.39	6.58	0.92
P5	-5.23	5.49	3.37
P3	-5.67	3.45	5.06
P1	-5.85	1.22	6.34
Pz	-5.89	-1.33	7.33
P2	-5.80	-3.83	6.13
P4	-5.82	-6.66	4.62
P6	-5.35	-7.75	2.39
P8	-4.74	-8.05	-0.05
PO7	-6.92	4.87	0.81
PO5	-7.47	3.37	2.46
PO3	-7.73	1.20	3.49
POz	-8.07	-1.60	4.27
PO4	-8.24	-3.83	3.53
PO6	-7.59	-5.37	1.84
PO8	-7.02	-6.53	-0.25
CB1	-8.72	2.41	-1.41
O1	-8.62	2.48	0.27
Oz	-8.83	-0.86	0.42
O2	-8.83	-4.10	-0.10
CB2	-9.12	-3.52	-2.12
VEO	8.59	4.65	-3.63
HEO	5.18	5.86	-4.54
EKG	-4.30	4.40	-12.27
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
