name	x	y	z
AF3	10.93	3.54	1.35
AF4	10.30	-3.84	1.01
F7	7.32	8.01	-1.23
F5	8.24	6.77	0.86
F3	9.01	5.14	2.78
F1	9.60	2.85	5.13
Fz	9.37	-0.21	5.49
F2	9.16	-3.18	4.48
F4	8.49	-5.52	2.96
F6	7.06	-6.64	0.60
F8	5.73	-7.44	-1.49
FT7	4.47	9.09	-0.95
FC5	5.68	8.42	2.77
FC3	5.86	6.10	4.94
FC1	6.24	3.28	7.57
FCz	6.03	-0.01	7.40
FC2	6.01	-4.10	7.34
FC4	5.02	-6.73	5.02
FC6	3.82	-8.47	2.24
FT8	2.61	-8.27	-0.95
T7	1.81	9.40	0.07
C5	2.47	8.72	3.33
C3	2.42	6.73	5.90
C1	2.45	3.88	7.96
Cz	2.62	0.39	8.74
C2	1.90	-3.23	8.13
C4	1.35	-6.19	6.23
C6	0.27	-8.00	3.06
T8	-0.34	-8.31	-0.07
M1	-0.53	8.41	-7.85
TP7	-1.08	9.54	0.31
CP5	-0.75	9.05	3.99
CP3	-1.16	6.88	6.81
CP1	-1.33	3.91	8.60
CPz	-1.61	0.74	9.27
CP2	-2.19	-2.33	8.46
CP4	-2.85	-5.24	6.70
CP6	-3.19	-7.12	3.71
TP8	-3.39	-7.58	0.43
M2	-0.04	-7.05	-6.45
P7	-3.77	8.78	0.83
P5	-4.36	8.11	3.61
P3	-4.74	6.18	5.96
P1	-4.95	3.74	7.25
Pz	-5.09	1.17	7.77
P2	-5.62	-1.21	7.06
P4	-5.93	-3.68	5.47
P6	-6.44	-5.23	3.27
P8	-6.46	-6.17	0.56
PO7	-6.52	7.52	1.30
PO5	-6.89	6.42	3.54
PO3	-7.36	4.10	4.98
POz	-7.62	1.66	5.28
PO4	-7.89	-0.54	4.73
PO6	-8.39	-2.61	2.86
PO8	-8.27	-4.01	0.92
CB1	-9.08	5.36	-0.38
O1	-8.51	5.49	1.39
Oz	-9.54	2.29	1.86
O2	-9.57	-1.17	1.31
CB2	-10.39	-0.70	-0.15
VEO	7.60	7.05	-4.21
HEO	4.69	8.04	-6.75
EKG	-4.51	7.80	-13.66
