name	x	y	z
AF3	11.73	3.94	0.57
AF4	11.09	-3.55	0.71
F7	8.13	7.77	-1.84
F5	9.19	6.84	0.40
F3	9.67	5.25	2.57
F1	10.37	3.16	4.31
Fz	10.02	0.07	4.70
F2	9.81	-2.40	3.73
F4	9.26	-5.20	2.65
F6	7.67	-6.17	0.29
F8	6.35	-6.96	-1.83
FT7	5.26	8.39	-1.62
FC5	6.50	8.08	1.98
FC3	6.85	6.28	4.48
FC1	7.25	3.40	6.42
FCz	6.91	0.43	6.84
FC2	6.55	-3.37	6.20
FC4	5.99	-6.02	4.68
FC6	4.69	-7.26	1.90
FT8	3.25	-8.30	-0.94
T7	3.05	9.52	-0.26
C5	3.44	8.49	2.52
C3	3.98	7.44	6.21
C1	4.48	4.39	8.92
Cz	3.63	0.94	8.32
C2	3.13	-2.73	8.00
C4	2.65	-5.74	6.24
C6	1.41	-7.61	3.16
T8	0.59	-8.46	0.26
M1	-2.06	9.70	-7.97
TP7	-0.18	9.05	-0.53
CP5	0.21	8.69	2.86
CP3	-0.17	7.17	5.58
CP1	-0.19	4.70	8.28
CPz	-0.75	1.34	8.65
CP2	-1.25	-2.12	8.39
CP4	-1.35	-5.53	7.11
CP6	-1.88	-6.47	3.69
TP8	-2.34	-7.57	0.74
M2	-0.70	-6.72	-7.11
P7	-2.88	8.61	0.13
P5	-3.33	8.01	2.80
P3	-3.92	6.33	5.21
P1	-4.32	4.34	6.94
Pz	-4.06	1.61	7.01
P2	-4.90	-1.70	7.45
P4	-5.09	-3.10	5.11
P6	-5.15	-5.20	3.46
P8	-5.19	-6.11	0.87
PO7	-5.58	7.26	0.72
PO5	-5.81	6.09	2.59
PO3	-6.66	4.30	4.30
POz	-7.04	1.84	4.83
PO4	-7.36	-0.54	4.58
PO6	-7.51	-2.56	2.73
PO8	-7.38	-4.24	0.88
CB1	-7.98	5.02	-0.83
O1	-7.63	5.36	0.93
Oz	-9.52	2.10	1.68
O2	-8.87	-1.16	0.70
CB2	-9.60	-0.98	-1.04
VEO	10.39	5.77	-4.59
HEO	5.74	7.42	-6.50
EKG	-4.43	6.16	-14.93
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
