name	x	y	z
AF3	9.68	3.33	2.11
AF4	9.98	-3.62	1.65
F7	5.92	6.83	-0.36
F5	6.99	6.17	2.04
F3	7.62	4.42	3.56
F1	7.85	2.17	5.02
Fz	7.87	-0.60	5.51
F2	8.18	-3.06	4.48
F4	8.05	-5.07	2.86
F6	7.37	-6.40	0.63
F8	6.22	-6.71	-1.52
FT7	3.27	7.37	-0.22
FC5	3.93	6.72	2.73
FC3	4.42	4.93	5.11
FC1	4.69	2.40	6.62
FCz	4.68	-0.76	7.05
FC2	5.01	-3.60	6.26
FC4	4.98	-6.24	4.44
FC6	4.59	-7.58	1.77
FT8	3.75	-7.80	-1.01
T7	0.73	7.77	0.37
C5	0.89	7.22	3.39
C3	0.93	5.36	6.12
C1	0.87	2.32	7.87
Cz	1.25	-1.13	8.22
C2	1.45	-4.60	7.35
C4	1.46	-6.83	5.41
C6	1.30	-8.46	2.43
T8	1.11	-8.62	-0.37
M1	-1.34	7.81	-6.23
TP7	-2.33	7.58	0.59
CP5	-2.32	6.87	3.75
CP3	-2.95	4.96	6.40
CP1	-3.05	1.89	7.90
CPz	-2.84	-1.42	8.24
CP2	-2.74	-4.43	7.52
CP4	-2.50	-6.83	5.78
CP6	-2.08	-8.37	2.95
TP8	-2.04	-8.67	0.03
M2	-0.80	-6.87	-7.08
P7	-5.22	6.66	0.94
P5	-6.04	5.61	3.34
P3	-6.37	3.47	5.19
P1	-6.33	1.16	6.30
Pz	-5.97	-1.34	6.69
P2	-6.29	-4.00	6.67
P4	-6.20	-6.41	4.99
P6	-5.61	-8.21	2.96
P8	-5.17	-8.06	0.24
PO7	-7.64	4.83	0.94
PO5	-8.47	3.63	3.17
PO3	-8.88	1.31	4.39
POz	-8.48	-1.29	4.21
PO4	-8.89	-4.27	4.04
PO6	-8.24	-5.42	1.92
PO8	-7.62	-6.48	0.05
CB1	-9.53	2.35	-1.27
O1	-9.39	2.66	0.68
Oz	-10.01	-0.76	0.69
O2	-9.84	-4.28	-0.03
CB2	-9.80	-3.07	-2.16
VEO	8.39	4.37	-3.41
HEO	5.26	5.87	-4.73
EKG	-6.42	8.30	-19.64
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
