name	x	y	z
AF3	11.16	3.86	1.03
AF4	11.00	-3.19	0.64
F7	6.09	7.16	-1.23
F5	7.41	6.57	1.21
F3	9.07	5.47	3.48
F1	9.78	3.18	4.51
Fz	10.49	0.48	5.14
F2	10.03	-2.62	4.38
F4	8.90	-4.88	2.67
F6	7.55	-6.21	0.73
F8	6.07	-7.01	-1.63
FT7	3.68	7.97	-0.56
FC5	5.01	7.55	2.45
FC3	5.90	5.77	4.79
FC1	6.73	3.43	6.39
FCz	7.52	0.32	7.21
FC2	7.33	-2.94	6.78
FC4	6.68	-5.66	5.14
FC6	5.45	-7.85	2.04
FT8	3.88	-8.39	-0.71
T7	1.33	8.22	-0.16
C5	2.34	7.77	3.41
C3	3.39	5.90	5.98
C1	4.14	3.43	8.07
Cz	4.60	0.28	8.99
C2	4.20	-2.91	8.02
C4	3.77	-5.43	6.00
C6	2.83	-7.54	3.36
T8	1.62	-8.02	0.16
M1	0.12	7.38	-6.19
TP7	-1.24	7.67	0.80
CP5	-0.42	7.18	3.72
CP3	0.16	5.87	6.64
CP1	0.59	3.39	8.20
CPz	0.38	0.06	8.68
CP2	0.56	-2.72	8.37
CP4	0.61	-5.68	7.12
CP6	-0.45	-7.33	4.02
TP8	-1.41	-8.04	0.83
M2	1.01	-6.12	-6.57
P7	-3.84	7.03	2.02
P5	-3.30	6.33	4.16
P3	-3.08	5.22	6.79
P1	-3.05	2.57	7.40
Pz	-3.00	-0.24	9.00
P2	-2.93	-2.78	7.70
P4	-2.89	-5.03	6.28
P6	-3.20	-6.72	4.23
P8	-3.98	-7.03	2.02
PO7	-5.82	5.42	2.35
PO5	-5.93	4.65	4.03
PO3	-5.89	3.46	5.03
POz	-5.65	-0.05	5.79
PO4	-5.95	-3.98	5.12
PO6	-5.80	-4.77	3.34
PO8	-6.37	-5.95	2.30
CB1	-7.96	2.59	0.34
O1	-7.05	2.88	2.79
Oz	-8.02	-0.26	3.43
O2	-6.86	-2.82	2.65
CB2	-8.67	-3.60	0.96
VEO	8.91	5.10	-2.55
HEO	5.16	6.50	-2.93
EKG	-3.02	5.02	-11.64
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
