name	x	y	z
AF3	10.72	3.94	1.78
AF4	10.57	-3.26	1.66
F7	5.96	7.35	-1.23
F5	7.38	7.07	1.78
F3	8.11	5.93	3.65
F1	8.85	3.23	5.76
Fz	8.97	0.34	5.52
F2	9.01	-2.92	5.29
F4	8.12	-5.17	3.49
F6	7.17	-6.82	1.38
F8	6.03	-7.17	-0.84
FT7	3.68	8.07	-0.94
FC5	4.67	7.68	2.13
FC3	4.91	6.15	5.19
FC1	5.58	3.60	6.26
FCz	5.79	0.64	6.68
FC2	5.72	-2.72	6.89
FC4	5.27	-4.83	5.09
FC6	4.58	-7.22	2.65
FT8	3.59	-7.89	-0.42
T7	1.46	8.83	-0.49
C5	1.92	8.06	2.78
C3	2.38	6.24	5.90
C1	2.54	3.48	8.68
Cz	2.60	-0.00	8.96
C2	2.56	-2.40	7.60
C4	2.58	-5.28	6.04
C6	1.85	-8.24	3.47
T8	1.27	-8.77	0.49
M1	-0.96	6.87	-8.55
TP7	-1.32	8.39	0.42
CP5	-0.70	8.08	3.61
CP3	-0.36	6.28	6.72
CP1	-0.28	3.75	8.16
CPz	-0.50	0.55	8.87
CP2	-0.39	-2.56	8.24
CP4	-0.43	-5.19	6.33
CP6	-1.16	-6.86	3.68
TP8	-1.72	-7.60	0.76
M2	-0.77	-7.67	-6.44
P7	-4.02	7.60	1.18
P5	-3.57	7.05	3.77
P3	-3.43	5.74	5.84
P1	-3.39	2.82	6.53
Pz	-3.67	0.01	7.65
P2	-3.50	-2.54	7.26
P4	-3.37	-4.53	5.62
P6	-3.75	-6.74	3.70
P8	-4.31	-6.49	1.39
PO7	-5.83	5.99	1.49
PO5	-5.93	5.00	2.98
PO3	-5.95	3.69	4.12
POz	-6.11	0.51	5.19
PO4	-6.08	-3.19	4.34
PO6	-6.29	-4.50	2.89
PO8	-6.43	-5.13	1.55
CB1	-8.08	3.01	-0.53
O1	-7.30	3.40	2.19
Oz	-8.04	0.23	2.50
O2	-7.55	-2.57	2.18
CB2	-9.29	-3.00	-0.18
VEO	10.17	4.79	-3.64
HEO	6.09	5.92	-4.78
EKG	-6.05	2.75	-7.71
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
