name	x	y	z
AF3	9.36	4.27	2.48
AF4	9.79	-2.74	2.06
F7	5.68	7.52	0.06
F5	6.56	6.78	2.21
F3	7.08	5.12	3.84
F1	7.51	3.25	5.23
Fz	7.73	0.50	5.95
F2	8.10	-2.08	4.89
F4	8.01	-4.14	3.26
F6	7.44	-5.86	1.08
F8	6.58	-6.69	-1.21
FT7	2.90	8.10	0.07
FC5	3.35	7.54	3.08
FC3	3.73	5.88	5.89
FC1	4.25	3.22	7.13
FCz	4.67	0.28	7.83
FC2	5.20	-2.92	7.10
FC4	4.84	-5.39	5.06
FC6	4.51	-7.16	2.18
FT8	3.76	-7.65	-0.95
T7	0.07	8.37	0.36
C5	0.16	7.80	3.54
C3	0.03	5.56	5.31
C1	0.42	3.15	8.29
Cz	1.10	0.00	9.02
C2	1.15	-3.41	8.03
C4	1.36	-6.11	6.15
C6	1.16	-7.86	2.77
T8	0.96	-8.21	-0.36
M1	-1.28	7.44	-7.66
TP7	-2.80	7.82	0.32
CP5	-2.90	7.20	3.37
CP3	-3.47	5.48	5.91
CP1	-3.42	2.34	8.18
CPz	-3.27	-0.11	8.71
CP2	-2.85	-3.26	7.59
CP4	-2.48	-5.93	5.97
CP6	-2.12	-7.60	3.01
TP8	-1.89	-8.00	-0.18
M2	-0.76	-6.62	-7.98
P7	-5.49	6.77	0.41
P5	-6.21	5.67	2.73
P3	-6.72	4.03	4.73
P1	-6.67	1.87	5.93
Pz	-6.34	-0.51	6.58
P2	-6.27	-2.91	5.76
P4	-6.16	-6.05	4.86
P6	-5.48	-6.31	1.90
P8	-4.97	-6.99	-0.38
PO7	-7.79	5.23	0.09
PO5	-8.33	3.64	2.08
PO3	-8.52	1.62	3.26
POz	-8.37	-0.67	3.59
PO4	-8.34	-2.85	3.14
PO6	-7.95	-4.66	1.46
PO8	-7.11	-5.67	-0.50
CB1	-9.62	2.54	-1.82
O1	-9.38	2.80	-0.00
Oz	-9.65	-0.45	0.01
O2	-9.11	-3.64	-0.35
CB2	-9.21	-3.19	-2.42
VEO	7.40	5.86	-2.98
HEO	4.27	7.08	-5.52
EKG	-5.11	5.81	-10.98
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
