name	x	y	z
AF3	10.66	4.35	2.11
AF4	10.61	-3.03	1.86
F7	5.46	7.21	-0.96
F5	6.66	7.05	1.53
F3	7.53	5.81	3.69
F1	8.66	3.60	4.93
Fz	9.50	0.60	5.79
F2	8.89	-2.09	5.05
F4	8.21	-4.67	3.59
F6	7.27	-6.14	1.67
F8	6.07	-6.60	-0.80
FT7	3.04	7.91	-0.92
FC5	4.06	7.76	2.09
FC3	4.34	6.43	5.37
FC1	5.63	4.00	6.84
FCz	6.32	1.03	7.56
FC2	6.08	-2.38	7.30
FC4	5.54	-5.07	5.53
FC6	4.67	-6.87	2.87
FT8	3.67	-7.44	-0.02
T7	0.85	8.40	-0.69
C5	1.28	8.21	2.81
C3	1.85	6.87	6.34
C1	2.42	4.02	8.33
Cz	3.15	0.59	9.77
C2	2.89	-2.59	8.96
C4	2.67	-5.29	6.90
C6	2.12	-7.43	3.96
T8	1.23	-7.71	0.69
M1	-1.43	7.18	-8.24
TP7	-2.13	8.10	0.17
CP5	-1.52	7.85	3.23
CP3	-1.30	6.60	6.41
CP1	-0.90	3.97	8.59
CPz	-0.96	0.41	9.80
CP2	-0.67	-2.48	8.91
CP4	-0.73	-5.26	7.24
CP6	-1.35	-6.94	4.49
TP8	-2.01	-7.39	1.30
M2	-0.61	-6.41	-6.26
P7	-4.81	7.46	0.84
P5	-4.30	6.91	3.35
P3	-4.18	5.78	5.74
P1	-4.17	3.47	7.39
Pz	-4.20	0.58	8.06
P2	-4.07	-2.50	7.95
P4	-3.80	-4.54	6.56
P6	-4.05	-6.20	4.45
P8	-4.55	-6.64	1.87
PO7	-6.72	5.90	1.41
PO5	-6.77	5.10	3.17
PO3	-6.70	3.88	4.25
POz	-6.72	0.41	5.98
PO4	-6.45	-3.16	5.20
PO6	-6.50	-4.49	3.90
PO8	-6.46	-5.15	2.16
CB1	-8.51	2.60	-0.08
O1	-7.85	3.14	2.47
Oz	-8.21	0.15	3.16
O2	-7.88	-2.78	3.10
CB2	-8.29	-2.36	0.47
VEO	8.72	5.26	-3.16
HEO	4.78	6.19	-4.71
EKG	-8.08	4.58	-21.26
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
