name	x	y	z
AF3	10.43	4.42	0.93
AF4	10.45	-2.47	1.23
F7	6.09	8.05	-1.04
F5	7.24	7.26	1.82
F3	8.42	5.25	3.34
F1	9.07	3.29	3.82
Fz	9.62	0.51	4.07
F2	9.72	-2.12	3.80
F4	8.60	-3.81	2.58
F6	7.20	-5.53	0.83
F8	5.86	-6.05	-1.49
FT7	3.48	8.42	-0.82
FC5	4.91	7.55	2.40
FC3	5.98	6.00	4.58
FC1	7.12	3.32	6.27
FCz	7.48	0.42	6.01
FC2	6.89	-2.39	5.50
FC4	5.95	-5.12	4.21
FC6	4.41	-7.83	1.91
FT8	3.14	-7.20	-1.33
T7	0.69	9.00	0.31
C5	2.26	7.79	3.16
C3	3.41	6.23	5.74
C1	4.53	3.32	8.28
Cz	4.74	-0.16	8.24
C2	4.13	-3.39	7.65
C4	3.26	-5.90	5.54
C6	2.12	-8.81	2.68
T8	0.87	-7.77	-0.31
M1	-1.74	8.05	-6.37
TP7	-1.87	8.28	0.93
CP5	-0.84	8.15	4.17
CP3	0.47	5.86	7.84
CP1	0.87	3.27	9.02
CPz	1.01	0.35	8.96
CP2	0.82	-2.74	8.43
CP4	-0.12	-5.35	6.61
CP6	-0.93	-6.90	3.94
TP8	-1.74	-7.46	0.78
M2	-0.23	-8.02	-4.73
P7	-4.05	7.54	1.92
P5	-2.82	6.87	4.34
P3	-2.59	5.29	7.27
P1	-2.36	3.26	8.11
Pz	-2.12	0.83	7.97
P2	-2.47	-1.54	7.61
P4	-2.66	-4.22	6.59
P6	-3.27	-5.74	4.39
P8	-4.06	-6.63	1.59
PO7	-5.98	6.16	2.75
PO5	-5.45	5.45	3.75
PO3	-5.52	4.34	5.26
POz	-5.56	0.68	6.46
PO4	-6.02	-3.12	4.86
PO6	-6.04	-4.63	3.78
PO8	-6.18	-5.16	2.21
CB1	-8.60	3.34	0.88
O1	-7.57	3.80	3.34
Oz	-8.17	0.87	3.44
O2	-7.81	-2.20	3.10
CB2	-9.33	-2.46	1.37
VEO	9.22	6.05	-1.37
HEO	4.65	7.54	-2.40
EKG	-6.78	6.38	-7.74
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
