name	x	y	z
AF3	10.12	4.68	0.77
AF4	9.92	-2.57	1.05
F7	5.89	7.32	-1.81
F5	7.04	6.89	0.35
F3	8.12	6.16	2.55
F1	8.34	3.99	3.80
Fz	8.63	0.89	5.01
F2	8.81	-1.88	4.21
F4	8.28	-4.20	3.08
F6	7.06	-5.31	0.87
F8	5.86	-6.35	-1.15
FT7	3.56	8.89	-1.27
FC5	4.27	8.05	1.82
FC3	4.90	6.60	4.84
FC1	5.40	4.20	6.27
FCz	5.80	0.53	7.57
FC2	5.93	-2.64	6.96
FC4	5.53	-5.12	5.06
FC6	4.40	-6.50	2.39
FT8	3.34	-7.17	-0.25
T7	0.95	8.86	-0.65
C5	1.37	9.28	3.04
C3	1.61	7.27	5.86
C1	1.91	4.54	8.42
Cz	2.40	1.19	9.02
C2	2.10	-2.75	8.49
C4	2.02	-5.26	6.55
C6	1.12	-8.42	3.55
T8	0.69	-7.56	0.65
M1	-1.55	7.64	-6.60
TP7	-1.62	8.59	-0.39
CP5	-1.39	8.35	2.94
CP3	-2.08	7.03	5.90
CP1	-2.10	4.23	8.60
CPz	-1.67	1.03	9.18
CP2	-1.88	-2.06	8.38
CP4	-1.95	-4.75	6.92
CP6	-2.06	-6.77	4.22
TP8	-2.28	-7.63	1.17
M2	-1.55	-6.59	-7.39
P7	-4.43	7.94	0.17
P5	-5.16	7.33	2.41
P3	-5.42	5.65	4.86
P1	-5.39	3.64	6.48
Pz	-5.16	1.18	7.15
P2	-5.64	-1.58	7.16
P4	-5.48	-4.05	5.80
P6	-5.45	-5.67	3.64
P8	-5.35	-6.59	1.27
PO7	-6.74	6.53	0.33
PO5	-7.36	5.46	2.66
PO3	-7.53	3.34	4.05
POz	-7.96	0.79	5.27
PO4	-7.76	-1.35	4.51
PO6	-7.85	-3.42	3.00
PO8	-7.41	-4.83	1.04
CB1	-8.97	4.08	-1.09
O1	-8.46	4.34	0.56
Oz	-9.34	1.09	1.20
O2	-8.96	-2.13	0.97
CB2	-9.50	-1.70	-1.21
VEO	6.97	6.26	-3.95
HEO	4.17	7.02	-6.68
EKG	-4.39	6.26	-10.90
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
