name	x	y	z
AF3	10.99	3.73	1.32
AF4	10.77	-3.73	0.51
F7	6.66	6.93	-1.17
F5	8.19	6.40	1.66
F3	8.69	4.84	3.20
F1	8.98	2.74	4.25
Fz	9.21	-0.16	5.11
F2	9.36	-3.29	4.18
F4	9.05	-5.20	2.21
F6	8.17	-6.67	0.04
F8	6.97	-7.02	-2.09
FT7	4.12	8.50	-0.15
FC5	5.27	7.64	2.88
FC3	5.72	5.68	5.19
FC1	5.96	2.85	6.28
FCz	6.70	-1.43	8.15
FC2	6.09	-3.62	5.99
FC4	5.84	-5.74	3.90
FC6	5.26	-7.76	1.72
FT8	4.12	-7.70	-1.27
T7	1.61	8.09	0.18
C5	2.09	7.52	2.99
C3	2.34	5.94	5.80
C1	2.50	3.07	7.75
Cz	3.19	-0.36	8.91
C2	2.88	-3.82	7.40
C4	2.78	-6.41	5.43
C6	2.20	-8.43	2.45
T8	1.92	-8.94	-0.18
M1	-0.84	7.14	-7.70
TP7	-1.35	7.90	0.42
CP5	-1.15	7.30	3.38
CP3	-1.35	5.78	6.48
CP1	-1.30	3.11	8.98
CPz	-1.16	-0.49	8.16
CP2	-1.19	-3.79	7.74
CP4	-1.04	-6.24	5.95
CP6	-1.01	-8.41	3.56
TP8	-1.29	-8.80	0.36
M2	0.12	-6.96	-7.23
P7	-4.23	6.99	0.67
P5	-4.70	5.93	2.79
P3	-5.29	4.37	5.19
P1	-5.05	2.01	6.83
Pz	-4.40	-0.46	6.49
P2	-5.01	-3.15	6.57
P4	-4.79	-6.80	5.47
P6	-4.41	-7.60	2.86
P8	-4.19	-7.62	0.27
PO7	-7.15	5.34	0.54
PO5	-7.44	4.14	3.13
PO3	-7.25	1.97	4.17
POz	-6.84	-0.53	4.44
PO4	-7.04	-2.79	4.25
PO6	-6.85	-4.59	2.44
PO8	-6.47	-6.27	0.68
CB1	-9.04	2.92	-1.01
O1	-8.44	2.92	0.64
Oz	-9.21	-0.44	1.25
O2	-8.20	-3.53	0.55
CB2	-8.95	-3.44	-1.32
VEO	8.65	5.00	-4.08
HEO	4.95	6.27	-5.25
EKG	-3.56	4.84	-18.04
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
