name	x	y	z
AF3	9.87	2.96	2.87
AF4	9.99	-4.16	2.57
F7	5.87	6.51	-0.26
F5	6.39	5.73	2.63
F3	6.93	4.58	4.83
F1	7.55	2.06	6.16
Fz	7.66	-0.51	5.59
F2	7.47	-3.22	5.42
F4	7.02	-5.78	3.75
F6	6.49	-7.08	1.74
F8	5.59	-7.79	-0.64
FT7	3.50	7.10	-0.01
FC5	4.00	6.46	3.03
FC3	3.66	4.68	5.69
FC1	4.46	2.25	6.81
FCz	4.95	-0.60	7.20
FC2	5.01	-4.37	7.45
FC4	4.36	-6.13	5.24
FC6	3.75	-7.77	2.49
FT8	3.12	-8.43	-0.27
T7	1.39	7.59	0.15
C5	1.19	7.58	4.26
C3	1.46	5.17	7.25
C1	1.49	1.66	9.35
Cz	1.38	-0.66	8.33
C2	1.32	-3.74	7.74
C4	1.47	-6.53	5.94
C6	1.01	-8.26	3.02
T8	0.53	-8.68	-0.15
M1	-0.16	6.50	-7.15
TP7	-1.48	7.22	0.93
CP5	-1.53	6.76	3.65
CP3	-1.60	5.06	6.35
CP1	-1.61	2.40	7.84
CPz	-2.14	-1.02	8.11
CP2	-1.84	-3.51	7.87
CP4	-1.64	-6.23	6.23
CP6	-2.05	-7.78	3.45
TP8	-2.44	-8.04	0.30
M2	-0.15	-7.02	-7.19
P7	-3.92	6.25	1.05
P5	-3.85	5.75	3.54
P3	-4.20	4.44	5.68
P1	-4.42	2.04	6.58
Pz	-4.88	-0.52	6.71
P2	-4.67	-3.04	6.28
P4	-4.43	-5.46	5.12
P6	-4.31	-6.71	3.01
P8	-4.57	-7.28	0.96
PO7	-5.93	5.00	1.37
PO5	-6.50	4.12	2.81
PO3	-6.45	2.89	3.58
POz	-6.61	-0.53	4.48
PO4	-6.56	-3.96	3.62
PO6	-6.63	-5.18	2.16
PO8	-6.41	-5.56	0.57
CB1	-7.94	1.98	-0.90
O1	-7.56	2.53	1.74
Oz	-8.07	-0.60	1.90
O2	-7.84	-3.48	1.64
CB2	-8.14	-2.86	-1.14
VEO	8.04	5.10	-2.43
HEO	5.07	5.82	-4.07
EKG	-4.11	3.91	-14.01
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
