name	x	y	z
AF3	11.08	4.08	1.07
AF4	11.27	-3.21	0.78
F7	7.06	7.40	-1.19
F5	8.16	6.64	0.86
F3	9.28	5.25	3.53
F1	9.47	3.09	4.41
Fz	9.79	-0.04	5.08
F2	9.68	-2.23	3.71
F4	9.26	-4.97	2.34
F6	8.12	-6.11	-0.11
F8	6.85	-6.96	-1.94
FT7	4.25	7.80	-0.85
FC5	5.08	7.23	2.01
FC3	5.72	5.61	4.56
FC1	6.21	3.14	6.27
FCz	6.36	0.03	6.78
FC2	6.50	-3.63	6.50
FC4	6.02	-5.84	4.30
FC6	5.20	-6.97	1.57
FT8	3.81	-9.12	-1.07
T7	1.72	8.16	0.02
C5	2.14	7.72	3.11
C3	2.50	5.87	7.11
C1	2.65	3.15	8.33
Cz	2.93	0.04	8.17
C2	2.91	-3.95	7.93
C4	2.84	-6.93	5.61
C6	2.05	-7.50	2.74
T8	1.46	-7.86	-0.02
M1	-0.77	7.67	-6.82
TP7	-1.00	7.97	0.49
CP5	-0.93	7.67	4.12
CP3	-1.24	5.79	6.11
CP1	-1.15	3.06	7.89
CPz	-1.11	-0.09	8.61
CP2	-1.05	-3.08	7.79
CP4	-1.03	-5.52	6.27
CP6	-1.18	-7.21	3.48
TP8	-1.40	-7.90	0.55
M2	-0.98	-6.31	-8.07
P7	-3.88	7.38	1.06
P5	-4.22	6.34	3.33
P3	-4.55	4.50	5.32
P1	-4.58	2.43	6.87
Pz	-4.22	-0.06	7.31
P2	-4.57	-2.41	6.81
P4	-4.60	-4.87	5.66
P6	-4.58	-6.27	3.27
P8	-4.53	-7.12	0.90
PO7	-6.29	5.72	1.09
PO5	-6.59	4.30	3.14
PO3	-7.02	2.43	4.56
POz	-7.04	-0.11	5.08
PO4	-7.11	-2.33	4.66
PO6	-7.12	-4.30	2.99
PO8	-6.70	-5.63	1.14
CB1	-8.67	3.50	-0.36
O1	-8.06	3.47	1.33
Oz	-9.09	0.24	1.87
O2	-8.74	-3.09	1.26
CB2	-9.24	-2.60	-1.02
VEO	9.07	5.79	-3.77
HEO	4.59	7.46	-6.32
EKG	-4.08	5.48	-13.18
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
