name	x	y	z
AF3	10.08	3.03	2.35
AF4	9.54	-3.90	1.36
F7	6.88	7.33	-0.21
F5	7.93	6.31	2.81
F3	8.18	4.25	4.25
F1	8.60	1.65	6.05
Fz	8.72	-1.78	6.65
F2	8.61	-5.14	4.76
F4	8.00	-6.75	2.61
F6	7.14	-8.05	0.06
F8	5.83	-8.09	-1.93
FT7	4.04	7.94	-0.10
FC5	4.80	7.20	3.61
FC3	4.78	4.93	5.62
FC1	5.58	1.79	7.85
FCz	5.05	-1.58	7.87
FC2	4.82	-4.28	6.47
FC4	4.63	-7.44	4.65
FC6	4.06	-8.95	1.34
FT8	2.92	-8.47	-1.71
T7	1.51	8.28	0.48
C5	1.51	7.83	4.41
C3	1.56	5.53	7.51
C1	1.16	1.59	10.28
Cz	1.42	-3.05	10.07
C2	1.06	-5.47	7.78
C4	1.00	-7.95	5.60
C6	0.60	-9.39	2.03
T8	0.58	-9.61	-0.48
M1	-1.89	8.49	-6.59
TP7	-1.33	7.98	0.50
CP5	-1.40	7.10	3.77
CP3	-2.37	5.41	6.78
CP1	-2.69	2.17	7.95
CPz	-2.57	-1.30	8.22
CP2	-2.74	-4.53	7.69
CP4	-2.75	-6.85	5.43
CP6	-2.74	-8.56	2.50
TP8	-2.71	-8.75	-0.55
M2	-1.69	-7.72	-8.17
P7	-4.13	7.04	0.71
P5	-4.79	5.89	3.02
P3	-5.47	3.91	4.82
P1	-5.71	1.61	5.98
Pz	-5.64	-0.81	6.46
P2	-6.11	-3.34	5.55
P4	-6.25	-5.61	4.03
P6	-6.07	-7.11	1.96
P8	-5.78	-7.76	-0.52
PO7	-6.72	5.54	0.58
PO5	-7.17	3.89	2.31
PO3	-7.86	1.88	3.47
POz	-8.14	-0.71	3.84
PO4	-8.22	-2.78	3.22
PO6	-8.31	-4.73	1.53
PO8	-7.93	-5.96	-0.59
CB1	-8.99	3.53	-1.52
O1	-8.52	3.43	0.38
Oz	-9.55	0.09	0.23
O2	-9.54	-3.32	-0.32
CB2	-10.04	-2.63	-2.28
VEO	9.53	4.84	-2.39
HEO	4.73	7.49	-4.73
EKG	-4.01	7.86	-9.68
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
