name	x	y	z
AF3	9.07	3.38	3.55
AF4	8.93	-3.45	3.21
F7	5.50	7.56	0.60
F5	5.90	6.42	3.77
F3	6.51	4.22	5.81
F1	6.87	2.35	6.69
Fz	7.31	-0.62	7.09
F2	7.15	-3.24	6.41
F4	6.55	-4.92	4.85
F6	6.00	-7.24	2.65
F8	5.23	-7.26	-0.22
FT7	3.14	8.22	0.40
FC5	3.80	7.47	4.35
FC3	3.79	5.21	6.14
FC1	4.34	2.52	8.00
FCz	4.43	-0.28	7.89
FC2	4.01	-3.17	7.36
FC4	3.55	-5.66	5.75
FC6	3.05	-7.38	3.04
FT8	2.70	-7.65	-0.57
T7	0.70	8.51	0.37
C5	1.06	7.83	4.03
C3	1.21	5.98	6.42
C1	1.34	3.24	8.59
Cz	1.24	-0.02	9.28
C2	0.77	-3.13	8.31
C4	0.66	-6.34	6.33
C6	0.21	-7.08	2.94
T8	0.23	-7.40	-0.37
M1	-0.79	6.92	-6.08
TP7	-2.21	8.04	0.37
CP5	-2.32	7.67	3.68
CP3	-2.18	5.94	6.91
CP1	-2.56	3.31	7.83
CPz	-2.48	0.33	8.23
CP2	-2.70	-2.55	7.45
CP4	-3.72	-5.62	4.25
CP6	-2.74	-6.59	3.18
TP8	-2.57	-7.51	0.11
M2	0.18	-7.31	-6.33
P7	-4.63	7.17	0.74
P5	-4.39	6.47	3.23
P3	-4.73	4.95	5.28
P1	-5.02	2.75	6.41
Pz	-5.12	0.40	6.48
P2	-5.29	-1.72	5.83
P4	-5.12	-3.98	4.64
P6	-5.03	-5.32	2.69
P8	-5.03	-6.41	0.03
PO7	-6.30	5.81	0.41
PO5	-6.64	5.35	2.08
PO3	-7.24	4.02	3.15
POz	-6.96	0.55	3.75
PO4	-7.43	-2.87	2.11
PO6	-6.99	-3.97	1.00
PO8	-6.78	-4.92	-0.33
CB1	-8.12	3.32	-1.70
O1	-7.80	3.45	0.64
Oz	-8.40	0.67	0.55
O2	-8.09	-1.94	0.17
CB2	-8.47	-1.71	-2.08
VEO	8.31	5.34	-2.13
HEO	5.64	6.47	-3.82
EKG	-7.36	10.72	-15.62
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
