name	x	y	z
AF3	9.08	3.54	2.96
AF4	9.29	-3.34	3.09
F7	5.28	6.92	0.11
F5	5.87	6.31	2.99
F3	6.33	4.16	4.88
F1	6.87	2.43	5.80
Fz	7.42	-0.17	5.96
F2	7.25	-2.55	5.69
F4	6.94	-4.54	4.48
F6	6.19	-6.39	2.35
F8	5.52	-6.94	-0.47
FT7	2.76	7.51	-0.21
FC5	3.32	6.91	3.05
FC3	3.87	5.24	5.64
FC1	4.53	2.59	7.20
FCz	4.98	-0.34	7.70
FC2	4.55	-3.20	6.96
FC4	4.16	-5.57	5.40
FC6	3.38	-7.22	2.98
FT8	2.80	-7.64	-0.55
T7	0.03	7.94	0.03
C5	0.65	7.35	3.57
C3	1.24	5.74	6.26
C1	1.66	2.93	8.09
Cz	2.01	-0.20	8.90
C2	1.84	-3.45	8.17
C4	1.33	-6.25	6.20
C6	0.63	-7.81	3.18
T8	0.21	-8.19	-0.03
M1	-0.76	6.88	-6.86
TP7	-2.76	7.59	0.70
CP5	-2.53	7.02	3.57
CP3	-1.90	5.57	6.54
CP1	-1.82	3.01	8.20
CPz	-1.64	-0.06	8.72
CP2	-1.87	-3.26	8.20
CP4	-2.26	-5.74	6.47
CP6	-2.38	-7.20	3.72
TP8	-2.50	-7.85	0.51
M2	-0.19	-6.60	-6.85
P7	-5.23	6.68	0.89
P5	-4.93	6.21	3.69
P3	-4.69	4.84	6.16
P1	-4.95	2.50	7.11
Pz	-4.82	0.06	7.44
P2	-5.14	-2.24	6.99
P4	-4.90	-4.66	5.81
P6	-4.98	-6.24	3.68
P8	-5.10	-7.05	0.80
PO7	-7.15	5.32	1.08
PO5	-7.29	4.84	2.73
PO3	-7.48	3.51	3.86
POz	-7.54	0.19	5.09
PO4	-7.65	-3.52	3.45
PO6	-7.44	-4.77	2.31
PO8	-7.27	-5.32	0.84
CB1	-9.36	2.53	-1.07
O1	-8.69	2.87	1.49
Oz	-9.30	-0.03	1.49
O2	-8.91	-2.56	1.25
CB2	-9.22	-2.39	-1.44
VEO	9.43	3.64	-2.40
HEO	4.99	6.17	-4.78
EKG	-3.23	-2.63	-22.44
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
