name	x	y	z
AF3	10.62	3.80	1.41
AF4	10.77	-3.04	0.95
F7	5.59	7.06	-0.92
F5	7.11	6.68	1.62
F3	7.84	5.12	3.31
F1	8.88	2.80	4.42
Fz	9.39	0.30	4.69
F2	9.24	-2.40	4.08
F4	8.40	-4.85	2.65
F6	7.23	-6.23	0.61
F8	6.01	-6.65	-1.68
FT7	3.17	7.61	-0.30
FC5	4.42	7.06	2.24
FC3	5.29	5.46	4.99
FC1	6.17	3.12	6.53
FCz	6.71	0.12	6.98
FC2	6.41	-2.96	6.49
FC4	5.90	-5.43	4.92
FC6	4.67	-7.38	1.51
FT8	3.61	-7.86	-0.96
T7	1.02	7.59	-0.11
C5	1.75	7.14	3.35
C3	2.53	5.38	6.26
C1	2.98	2.75	8.11
Cz	3.45	-0.28	8.77
C2	3.21	-3.31	8.04
C4	3.03	-5.95	6.15
C6	2.29	-7.72	3.09
T8	1.14	-8.16	0.11
M1	-1.55	6.30	-6.94
TP7	-1.53	7.11	1.10
CP5	-0.83	6.57	4.06
CP3	-0.43	4.98	6.63
CP1	-0.08	2.51	8.41
CPz	-0.35	-0.80	8.82
CP2	0.07	-3.32	8.30
CP4	0.36	-6.12	6.45
CP6	-0.56	-7.49	3.64
TP8	-1.42	-7.76	0.63
M2	-0.17	-7.02	-6.59
P7	-3.79	6.07	1.89
P5	-3.34	5.45	4.24
P3	-3.11	4.00	6.19
P1	-3.29	2.01	7.20
Pz	-3.27	-0.66	7.65
P2	-3.21	-3.13	7.32
P4	-3.10	-5.32	6.03
P6	-3.27	-6.54	3.71
P8	-3.89	-6.87	1.62
PO7	-5.51	4.50	2.32
PO5	-5.74	3.63	3.70
PO3	-5.65	2.68	4.56
POz	-5.53	-0.79	5.55
PO4	-5.47	-4.07	4.42
PO6	-5.66	-5.12	3.23
PO8	-5.87	-5.50	1.71
CB1	-7.72	1.89	0.41
O1	-6.89	2.01	2.95
Oz	-7.25	-0.76	2.97
O2	-6.99	-3.42	2.68
CB2	-8.08	-3.09	0.17
VEO	8.62	4.68	-3.03
HEO	3.89	6.29	-4.68
EKG	-6.36	2.74	-9.98
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
