name	x	y	z
AF3	10.04	3.20	2.51
AF4	9.59	-3.95	2.66
F7	6.24	7.65	-1.03
F5	7.16	6.95	2.62
F3	7.52	4.30	4.55
F1	7.92	2.39	5.50
Fz	8.23	-0.48	5.62
F2	7.95	-3.21	5.42
F4	7.26	-5.30	4.51
F6	6.10	-7.38	2.24
F8	5.36	-8.03	-0.90
FT7	3.84	8.57	-1.11
FC5	4.75	7.90	2.84
FC3	5.18	5.77	5.66
FC1	5.36	2.74	7.31
FCz	5.35	-0.47	7.52
FC2	4.69	-3.56	6.81
FC4	4.05	-6.34	5.56
FC6	3.09	-8.50	2.79
FT8	2.31	-8.63	-0.92
T7	1.24	9.08	-0.70
C5	2.11	8.66	3.53
C3	2.65	6.80	6.69
C1	2.60	3.24	7.57
Cz	2.58	0.02	8.44
C2	1.73	-3.31	7.69
C4	0.98	-6.46	6.13
C6	0.15	-8.04	3.26
T8	-0.09	-7.18	0.70
M1	0.01	7.23	-8.36
TP7	-1.89	8.94	-0.17
CP5	-1.47	8.48	2.98
CP3	-1.10	6.51	6.11
CP1	-1.34	3.83	7.32
CPz	-1.62	0.41	7.91
CP2	-2.20	-2.72	7.48
CP4	-2.81	-5.34	5.81
CP6	-3.09	-7.38	3.17
TP8	-3.07	-7.76	0.75
M2	-1.40	-7.68	-7.95
P7	-4.24	7.87	0.13
P5	-4.24	7.51	3.45
P3	-3.85	5.68	5.12
P1	-4.19	3.45	6.72
Pz	-4.34	0.88	6.45
P2	-4.80	-1.49	5.94
P4	-5.03	-4.08	4.81
P6	-5.41	-5.79	2.83
P8	-5.61	-6.94	0.02
PO7	-6.47	6.53	0.26
PO5	-6.36	5.91	1.84
PO3	-6.79	4.62	3.25
POz	-6.93	0.98	3.90
PO4	-7.60	-2.75	2.36
PO6	-7.39	-4.04	1.19
PO8	-7.36	-4.58	-0.12
CB1	-8.66	3.76	-1.87
O1	-8.32	4.15	0.73
Oz	-8.65	1.26	0.59
O2	-8.55	-1.57	0.32
CB2	-9.11	-1.26	-2.13
VEO	8.84	4.96	-3.04
HEO	5.46	6.67	-4.73
EKG	-6.96	12.56	-18.86
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
