name	x	y	z
AF3	8.92	2.98	3.14
AF4	9.20	-3.71	2.80
F7	4.89	6.56	0.45
F5	5.41	5.70	3.35
F3	6.14	3.70	5.25
F1	6.52	1.79	6.01
Fz	6.99	-0.76	6.09
F2	7.09	-3.18	5.34
F4	6.71	-4.98	4.24
F6	5.98	-6.73	1.93
F8	5.29	-7.22	-0.70
FT7	2.61	7.37	0.36
FC5	3.12	6.50	3.76
FC3	3.49	4.69	5.96
FC1	4.03	1.91	7.20
FCz	4.30	-1.00	7.30
FC2	3.92	-3.91	6.50
FC4	3.63	-6.18	4.99
FC6	3.12	-7.55	2.31
FT8	2.64	-7.66	-1.21
T7	-0.11	7.64	0.54
C5	0.31	7.13	4.21
C3	0.78	5.16	6.70
C1	0.90	2.09	8.16
Cz	1.22	-1.04	8.39
C2	1.00	-4.27	7.54
C4	0.83	-6.83	5.67
C6	0.29	-8.24	2.58
T8	0.12	-8.11	-0.54
M1	0.27	6.42	-6.14
TP7	-3.00	7.39	1.15
CP5	-2.80	6.84	4.07
CP3	-2.52	5.11	7.53
CP1	-2.66	2.24	8.36
CPz	-2.42	-1.12	8.58
CP2	-2.56	-4.20	7.86
CP4	-2.89	-6.56	5.85
CP6	-3.14	-7.80	2.66
TP8	-1.90	-8.34	0.38
M2	-0.00	-7.15	-6.45
P7	-5.25	6.32	1.11
P5	-5.22	5.64	3.76
P3	-5.29	3.97	5.97
P1	-5.41	1.56	6.98
Pz	-5.46	-0.86	7.12
P2	-5.61	-3.26	6.45
P4	-5.41	-5.62	5.01
P6	-5.25	-6.76	2.68
P8	-5.05	-7.12	-0.21
PO7	-7.12	4.88	0.96
PO5	-7.22	4.23	2.50
PO3	-7.73	2.77	3.59
POz	-7.83	-0.77	4.48
PO4	-7.89	-4.24	2.64
PO6	-7.36	-5.40	1.38
PO8	-7.04	-5.75	-0.02
CB1	-8.90	2.19	-1.42
O1	-8.70	2.39	1.16
Oz	-9.14	-0.44	0.98
O2	-8.88	-3.21	0.55
CB2	-9.05	-2.72	-1.93
VEO	8.19	4.22	-2.28
HEO	5.35	5.29	-4.04
EKG	-2.36	2.65	-26.34
