name	x	y	z
AF3	10.15	3.96	1.59
AF4	9.75	-2.97	1.20
F7	6.64	7.37	-1.00
F5	7.38	6.69	1.07
F3	8.25	5.87	3.42
F1	8.47	3.24	4.65
Fz	8.42	0.42	5.23
F2	8.52	-2.17	4.37
F4	7.95	-4.23	2.98
F6	6.88	-5.75	0.71
F8	6.10	-6.89	-1.27
FT7	3.97	8.55	-0.99
FC5	4.37	7.67	1.83
FC3	4.73	6.26	4.32
FC1	5.29	3.76	6.35
FCz	5.40	0.59	7.21
FC2	5.36	-2.48	6.70
FC4	4.93	-5.37	4.89
FC6	4.51	-8.00	2.34
FT8	3.49	-8.21	-0.68
T7	1.46	8.66	-0.38
C5	1.39	8.52	2.57
C3	1.37	7.27	5.65
C1	1.44	4.04	7.50
Cz	1.83	0.70	8.59
C2	1.47	-2.75	7.64
C4	1.48	-5.92	6.24
C6	0.82	-7.62	2.90
T8	0.70	-8.65	0.38
M1	-1.98	8.83	-6.64
TP7	-1.56	8.36	-0.78
CP5	-1.73	8.13	2.68
CP3	-2.54	6.61	5.58
CP1	-2.50	4.02	8.54
CPz	-2.32	0.71	8.34
CP2	-2.68	-2.32	7.47
CP4	-2.74	-5.24	6.05
CP6	-2.54	-6.95	3.31
TP8	-2.60	-8.02	0.36
M2	-0.81	-7.72	-7.03
P7	-4.44	7.34	-0.29
P5	-5.15	7.00	2.47
P3	-5.78	5.23	4.93
P1	-5.81	3.25	5.67
Pz	-5.83	0.63	7.14
P2	-6.03	-1.68	5.77
P4	-6.02	-4.74	4.67
P6	-5.82	-5.78	2.32
P8	-5.58	-6.81	0.20
PO7	-6.90	6.37	0.08
PO5	-7.65	5.50	2.11
PO3	-8.32	3.58	3.41
POz	-8.05	0.67	3.54
PO4	-8.28	-1.59	3.21
PO6	-8.05	-3.61	1.66
PO8	-7.45	-4.96	-0.22
CB1	-8.75	3.59	-1.86
O1	-8.14	3.79	-0.23
Oz	-9.41	0.81	0.32
O2	-8.86	-2.24	-0.30
CB2	-9.76	-2.16	-2.30
VEO	8.63	4.96	-3.52
HEO	5.40	6.74	-4.62
EKG	-5.15	6.06	-9.43
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
