name	x	y	z
AF3	10.30	4.26	3.17
AF4	9.97	-2.90	2.76
F7	5.81	7.60	-0.28
F5	6.65	7.23	2.24
F3	7.38	5.94	4.47
F1	8.02	3.47	5.94
Fz	8.05	0.78	6.15
F2	7.83	-1.94	5.59
F4	7.27	-4.41	4.16
F6	6.62	-5.74	2.02
F8	5.70	-6.23	-0.49
FT7	3.37	8.03	-0.24
FC5	4.08	7.65	2.80
FC3	4.39	6.32	5.66
FC1	4.95	4.02	7.48
FCz	5.64	0.78	8.34
FC2	4.91	-2.16	7.14
FC4	4.54	-4.66	5.62
FC6	3.99	-6.67	2.70
FT8	3.32	-7.32	-0.03
T7	1.17	8.58	-0.22
C5	1.47	8.62	3.31
C3	1.61	6.89	6.38
C1	1.73	4.11	8.35
Cz	1.83	1.09	8.89
C2	1.54	-2.10	8.59
C4	1.50	-4.70	6.54
C6	1.16	-6.82	3.53
T8	0.72	-7.31	0.22
M1	-0.42	8.81	-6.61
TP7	-1.84	8.31	0.71
CP5	-1.62	8.27	3.47
CP3	-1.51	6.76	6.86
CP1	-1.36	3.88	8.27
CPz	-1.89	0.58	8.71
CP2	-1.61	-2.26	8.30
CP4	-1.67	-5.10	6.57
CP6	-2.07	-6.52	3.63
TP8	-2.48	-6.96	0.52
M2	-1.54	-6.91	-6.84
P7	-4.35	7.72	0.81
P5	-4.40	7.35	3.59
P3	-4.43	5.79	5.52
P1	-4.71	3.44	6.86
Pz	-4.97	0.84	7.21
P2	-4.89	-1.92	6.70
P4	-4.49	-4.15	5.40
P6	-4.71	-5.86	3.26
P8	-4.92	-5.74	1.08
PO7	-6.48	6.23	1.10
PO5	-6.73	5.26	2.65
PO3	-7.08	4.20	3.87
POz	-7.32	0.81	4.93
PO4	-7.50	-3.18	3.81
PO6	-7.05	-3.88	2.41
PO8	-6.91	-4.21	0.92
CB1	-8.63	3.23	-0.64
O1	-8.06	3.74	1.88
Oz	-9.82	0.72	2.40
O2	-8.29	-2.35	1.79
CB2	-8.87	-2.10	-0.93
VEO	6.05	7.26	-3.61
HEO	4.48	7.13	-5.07
EKG	-3.10	5.10	-9.76
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
