name	x	y	z
AF3	10.94	3.64	3.21
AF4	9.98	-3.60	2.70
F7	6.15	7.35	0.14
F5	6.69	6.26	2.19
F3	7.52	5.14	4.40
F1	8.27	2.68	6.03
Fz	9.14	-0.99	7.42
F2	8.32	-3.84	6.45
F4	7.47	-6.06	4.47
F6	6.47	-6.83	2.00
F8	5.55	-7.11	-0.54
FT7	3.63	7.50	-0.14
FC5	4.31	7.06	2.98
FC3	4.44	5.41	5.72
FC1	5.27	2.95	7.84
FCz	5.50	-0.30	8.57
FC2	5.06	-3.06	7.77
FC4	4.52	-5.77	5.99
FC6	3.91	-7.23	2.85
FT8	3.11	-8.13	-0.27
T7	1.58	7.77	0.02
C5	1.65	7.70	3.93
C3	2.00	6.11	7.35
C1	2.07	2.77	9.39
Cz	1.98	-0.10	9.68
C2	1.59	-3.29	8.80
C4	1.58	-6.06	6.69
C6	1.00	-7.94	3.43
T8	0.65	-8.20	-0.02
M1	0.43	7.20	-7.73
TP7	-1.33	7.28	0.31
CP5	-1.19	7.17	3.55
CP3	-1.46	5.83	6.56
CP1	-1.35	3.30	8.67
CPz	-1.94	-0.31	8.64
CP2	-1.78	-3.15	8.34
CP4	-1.72	-5.89	6.46
CP6	-1.95	-7.06	3.24
TP8	-2.29	-7.55	0.21
M2	-0.27	-8.50	-6.05
P7	-4.17	7.05	1.60
P5	-3.95	6.33	3.62
P3	-4.37	5.35	5.78
P1	-4.66	2.54	7.11
Pz	-5.01	-0.04	7.11
P2	-5.08	-3.26	6.65
P4	-4.59	-4.92	4.87
P6	-4.43	-6.31	2.86
P8	-4.66	-7.07	0.78
PO7	-5.85	5.91	1.37
PO5	-6.36	4.76	2.77
PO3	-6.51	3.36	3.47
POz	-6.94	-0.35	4.52
PO4	-6.96	-3.64	3.01
PO6	-6.87	-4.60	1.64
PO8	-6.71	-4.99	-0.04
CB1	-7.61	2.86	-1.22
O1	-7.68	3.11	1.32
Oz	-8.35	0.03	1.25
O2	-8.58	-3.44	1.26
CB2	-8.65	-2.38	-1.64
VEO	8.62	5.23	-2.72
HEO	5.56	6.18	-4.46
EKG	-3.78	4.73	-8.30
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
