name	x	y	z
AF3	10.47	4.47	0.98
AF4	10.74	-2.58	1.49
F7	5.65	7.96	-1.68
F5	7.16	7.61	1.29
F3	7.99	6.29	2.79
F1	8.92	3.91	4.32
Fz	9.36	1.27	5.08
F2	9.08	-1.58	4.70
F4	8.39	-4.23	3.47
F6	7.26	-6.27	1.40
F8	5.69	-6.62	-0.94
FT7	3.20	8.85	-1.09
FC5	4.40	8.14	1.68
FC3	5.23	6.72	4.63
FC1	6.04	4.41	6.43
FCz	6.59	1.36	7.21
FC2	6.21	-1.68	6.66
FC4	5.77	-4.49	5.30
FC6	4.77	-6.43	2.67
FT8	3.54	-7.34	-0.08
T7	0.82	9.31	-0.52
C5	1.73	8.72	2.95
C3	2.63	6.74	5.81
C1	2.98	4.27	8.02
Cz	3.32	1.44	8.96
C2	3.09	-1.68	8.27
C4	3.13	-5.63	7.04
C6	2.19	-6.60	3.64
T8	0.97	-7.55	0.52
M1	-0.63	7.88	-6.89
TP7	-1.98	8.67	0.58
CP5	-0.93	8.20	3.46
CP3	-0.48	6.70	6.25
CP1	-0.01	4.61	8.50
CPz	-0.31	1.07	9.12
CP2	0.09	-1.74	8.84
CP4	-0.14	-5.06	6.90
CP6	-0.86	-5.85	4.08
TP8	-1.66	-6.92	1.45
M2	0.18	-7.95	-5.96
P7	-4.26	7.51	1.22
P5	-3.82	7.57	4.03
P3	-3.59	5.91	6.02
P1	-3.50	3.52	7.28
Pz	-3.54	0.91	8.15
P2	-3.48	-1.68	7.63
P4	-3.17	-4.00	6.37
P6	-3.42	-5.83	4.56
P8	-4.17	-6.26	2.16
PO7	-6.24	6.13	2.04
PO5	-6.54	5.47	3.64
PO3	-6.25	4.12	4.85
POz	-5.97	0.76	5.91
PO4	-5.97	-2.94	5.15
PO6	-5.98	-4.14	3.65
PO8	-6.07	-4.83	2.15
CB1	-8.36	3.05	0.36
O1	-7.53	3.69	2.86
Oz	-8.14	0.68	3.36
O2	-7.77	-2.79	3.22
CB2	-8.42	-2.09	0.47
VEO	8.13	6.21	-4.54
HEO	5.57	6.75	-4.87
EKG	-5.96	3.77	-8.39
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
