name	x	y	z
AF3	9.73	3.47	2.10
AF4	9.86	-3.81	1.78
F7	5.46	7.30	-0.36
F5	6.34	6.50	2.00
F3	7.08	4.99	3.91
F1	7.85	2.69	5.21
Fz	8.08	-0.04	5.46
F2	7.98	-3.27	5.25
F4	7.31	-5.53	3.33
F6	6.22	-6.48	1.27
F8	5.14	-6.85	-1.26
FT7	2.87	7.49	-0.54
FC5	3.78	7.26	2.71
FC3	3.98	5.26	5.06
FC1	4.86	2.84	7.23
FCz	5.30	-0.32	7.46
FC2	5.00	-3.26	6.76
FC4	4.62	-5.64	5.05
FC6	3.82	-7.52	2.34
FT8	2.86	-7.71	-0.65
T7	0.64	8.13	-0.22
C5	1.15	7.40	3.10
C3	1.53	5.38	5.93
C1	1.78	2.82	7.75
Cz	2.16	-0.20	8.33
C2	1.82	-3.40	7.70
C4	1.85	-6.09	5.91
C6	1.40	-8.02	3.11
T8	0.47	-8.01	0.22
M1	-2.24	7.30	-7.46
TP7	-2.16	7.55	0.30
CP5	-1.73	7.07	3.38
CP3	-1.41	5.77	6.84
CP1	-1.39	2.89	8.06
CPz	-1.64	-0.54	8.27
CP2	-1.40	-3.39	7.95
CP4	-1.48	-6.24	5.90
CP6	-2.11	-7.40	2.99
TP8	-2.79	-8.31	-0.13
M2	-0.49	-6.74	-6.46
P7	-4.76	6.49	0.75
P5	-4.30	5.83	3.08
P3	-4.45	4.46	5.41
P1	-4.60	2.16	6.58
Pz	-4.84	-0.60	7.06
P2	-4.63	-3.38	6.84
P4	-4.58	-5.57	5.28
P6	-4.63	-7.16	2.91
P8	-5.06	-7.12	0.58
PO7	-6.57	4.98	1.02
PO5	-6.88	4.23	2.68
PO3	-7.12	2.99	3.80
POz	-7.09	-0.47	4.45
PO4	-6.87	-3.81	3.13
PO6	-6.97	-5.09	1.95
PO8	-6.78	-5.45	0.15
CB1	-8.75	2.38	-1.17
O1	-7.98	2.57	1.45
Oz	-8.98	-0.55	1.93
O2	-8.08	-3.19	1.15
CB2	-8.81	-2.61	-1.71
VEO	8.62	4.84	-2.70
HEO	4.81	6.68	-5.10
EKG	-2.49	-1.15	-24.22
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
