name	x	y	z
AF3	9.66	3.38	3.16
AF4	9.54	-3.84	2.68
F7	5.03	7.03	-0.36
F5	6.16	6.76	2.58
F3	6.77	5.05	4.58
F1	7.29	2.53	5.79
Fz	7.57	-0.14	6.33
F2	7.33	-3.01	5.65
F4	6.64	-5.41	4.04
F6	5.84	-6.70	1.91
F8	4.85	-7.16	-0.53
FT7	2.75	7.65	-0.10
FC5	3.55	7.09	2.92
FC3	3.77	5.54	6.40
FC1	4.55	2.81	7.92
FCz	4.64	-0.27	7.89
FC2	4.22	-3.18	7.02
FC4	3.84	-5.69	5.42
FC6	3.16	-7.59	2.73
FT8	2.43	-7.86	-0.23
T7	0.66	8.06	0.10
C5	0.97	7.47	3.40
C3	1.26	5.68	6.41
C1	1.76	2.94	8.95
Cz	1.55	-0.12	8.72
C2	1.38	-3.25	8.20
C4	1.08	-6.03	6.33
C6	0.59	-7.89	3.27
T8	-0.31	-8.36	-0.10
M1	-1.91	8.05	-5.80
TP7	-2.26	7.94	0.85
CP5	-1.86	7.44	3.86
CP3	-1.81	5.92	6.76
CP1	-1.70	3.24	8.59
CPz	-2.11	-0.28	9.26
CP2	-2.13	-3.00	8.44
CP4	-2.15	-5.93	6.58
CP6	-2.58	-7.80	3.95
TP8	-3.72	-6.76	-0.27
M2	-1.19	-6.94	-5.55
P7	-4.72	7.09	1.12
P5	-4.59	6.59	3.74
P3	-4.84	5.25	6.01
P1	-5.11	2.95	7.53
Pz	-5.25	0.02	7.45
P2	-5.37	-2.60	7.08
P4	-5.23	-4.86	5.58
P6	-5.19	-5.85	3.44
P8	-5.68	-5.49	1.16
PO7	-6.84	5.82	1.64
PO5	-7.23	4.98	3.18
PO3	-7.36	3.77	4.15
POz	-7.43	0.35	5.12
PO4	-7.63	-3.09	4.05
PO6	-7.81	-4.69	2.76
PO8	-7.71	-4.99	1.06
CB1	-9.34	3.23	-0.56
O1	-8.59	3.50	2.19
Oz	-9.70	0.32	2.69
O2	-9.05	-2.48	1.93
CB2	-10.07	-2.18	-0.25
VEO	8.59	4.40	-2.62
HEO	4.92	6.30	-3.73
EKG	-6.39	3.81	-20.46
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
