name	x	y	z
AF3	11.03	4.09	0.71
AF4	11.36	-3.01	0.93
F7	7.12	7.37	-1.71
F5	8.64	6.96	0.92
F3	9.06	5.32	2.36
F1	9.48	3.33	3.86
Fz	9.82	0.56	4.85
F2	10.00	-2.34	4.17
F4	9.88	-5.06	3.24
F6	8.73	-6.62	0.58
F8	7.25	-7.07	-1.40
FT7	4.37	8.39	-1.37
FC5	5.35	7.74	1.74
FC3	6.11	6.19	4.58
FC1	6.84	3.52	6.92
FCz	6.91	0.30	7.56
FC2	7.32	-3.95	7.19
FC4	6.52	-5.41	4.80
FC6	6.28	-9.42	1.99
FT8	4.55	-9.29	0.41
T7	1.87	8.77	-0.35
C5	2.33	8.50	3.12
C3	3.14	6.58	7.48
C1	2.96	3.56	8.36
Cz	3.87	-0.47	9.31
C2	3.33	-3.35	8.11
C4	3.46	-6.54	6.36
C6	2.67	-7.81	3.30
T8	2.06	-8.71	0.35
M1	-1.25	7.12	-7.55
TP7	-0.79	8.35	0.36
CP5	-0.63	7.98	3.55
CP3	-0.77	6.23	6.55
CP1	-0.91	3.45	8.11
CPz	-0.64	0.30	9.16
CP2	-0.67	-2.80	8.23
CP4	-0.57	-5.64	6.83
CP6	-0.53	-7.32	4.00
TP8	-0.61	-8.34	1.24
M2	0.41	-7.03	-7.58
P7	-3.57	8.06	1.13
P5	-4.08	6.71	3.12
P3	-4.48	5.03	5.53
P1	-4.52	2.88	6.78
Pz	-4.08	0.46	7.39
P2	-4.22	-2.04	6.83
P4	-4.05	-4.50	5.40
P6	-3.82	-5.93	3.38
P8	-3.53	-6.95	1.25
PO7	-5.87	5.91	0.94
PO5	-6.14	4.48	2.94
PO3	-6.42	2.55	4.17
POz	-6.40	0.19	4.86
PO4	-6.49	-2.03	4.39
PO6	-6.24	-3.94	2.94
PO8	-5.70	-5.11	1.06
CB1	-8.29	3.50	-0.81
O1	-7.42	3.42	0.92
Oz	-7.87	0.30	1.26
O2	-7.62	-2.86	1.04
CB2	-8.09	-2.54	-1.42
VEO	10.05	5.16	-3.93
HEO	5.24	6.69	-5.74
EKG	-3.85	4.72	-11.85
R-Dia-X-(mm)	n/a	n/a	n/a
R-Dia-Y-(mm)	n/a	n/a	n/a
